horaToma,Asset_id,A_Speed,Curr_fLevel,Curr_Temp
2017-10-05 00:01:46,589,0.000,76.800,78.000
2017-10-05 00:01:47,94,30.600,64.000,80.000
2017-10-05 00:01:47,578,32.300,96.000,75.000
2017-10-05 00:01:50,290,9.100,0.000,78.000
2017-10-05 00:01:55,259,101.400,0.000,87.000
2017-10-05 00:01:55,249,64.500,0.000,90.000
2017-10-05 00:01:56,574,0.000,0.000,82.000
2017-10-05 00:01:57,138,0.000,0.000,75.000
2017-10-05 00:01:58,541,0.000,0.000,68.000
2017-10-05 00:02:00,262,0.000,0.000,78.000
2017-10-05 00:02:01,490,0.000,6.400,79.000
2017-10-05 00:00:59,70,67.100,0.000,77.000
2017-10-05 00:02:07,535,104.400,57.200,72.000
2017-10-05 00:01:00,288,101.700,0.000,83.000
2017-10-05 00:01:53,672,94.300,97.600,86.000
2017-10-05 00:02:08,39,0.000,0.000,0.000
2017-10-05 00:02:12,376,102.300,0.000,88.000
2017-10-05 00:02:14,437,61.500,0.000,82.000
2017-10-05 00:02:16,656,99.900,96.800,79.000
2017-10-05 00:02:18,319,0.000,0.000,59.000
2017-10-05 00:02:16,417,0.000,0.000,0.000
2017-10-05 00:02:22,339,44.500,37.200,80.000
2017-10-05 00:02:23,663,17.600,52.800,76.000
2017-10-05 00:02:26,96,84.100,0.000,89.000
2017-10-05 00:02:33,393,60.600,22.400,79.000
2017-10-05 00:02:34,95,0.000,0.000,78.000
2017-10-05 00:02:35,423,60.900,25.200,87.000
2017-10-05 00:02:36,486,9.500,16.400,82.000
2017-10-05 00:02:39,599,0.000,100.000,55.000
2017-10-05 00:02:38,366,0.000,81.200,76.000
2017-10-05 00:02:41,602,0.300,76.400,69.000
2017-10-05 00:02:42,169,0.000,48.800,78.000
2017-10-05 00:02:42,629,0.000,100.000,72.000
2017-10-05 00:02:45,442,88.500,0.000,86.000
2017-10-05 00:02:48,424,49.200,0.000,81.000
2017-10-05 00:02:53,202,0.000,0.000,49.000
2017-10-05 00:02:54,360,105.500,0.000,87.000
2017-10-05 00:02:56,639,0.000,69.200,74.000
2017-10-05 00:03:08,447,0.000,18.800,73.000
2017-10-05 00:03:08,523,20.800,70.800,81.000
2017-10-05 00:03:10,6,0.000,67.600,77.000
2017-10-05 00:03:11,310,68.000,100.000,86.000
2017-10-05 00:03:13,662,0.000,64.000,72.000
2017-10-05 00:03:16,656,100.000,96.000,78.000
2017-10-05 00:03:23,151,0.000,0.000,0.000
2017-10-05 00:03:23,663,0.100,54.000,75.000
2017-10-05 00:03:28,419,73.700,100.000,89.000
2017-10-05 00:03:31,242,61.300,0.000,86.000
2017-10-05 00:03:31,335,0.000,0.000,63.000
2017-10-05 00:03:34,95,2.300,0.000,77.000
2017-10-05 00:03:36,486,5.600,31.600,81.000
2017-10-05 00:03:39,599,0.000,100.000,55.000
2017-10-05 00:03:32,337,0.000,0.000,78.000
2017-10-05 00:03:41,29,102.100,78.000,86.000
2017-10-05 00:03:42,665,0.000,100.000,36.000
2017-10-05 00:03:46,482,0.000,81.600,67.000
2017-10-05 00:03:46,200,0.000,0.400,64.000
2017-10-05 00:03:49,38,95.800,84.800,84.000
2017-10-05 00:03:50,459,0.000,97.600,83.000
2017-10-05 00:03:52,331,82.100,6.000,80.000
2017-10-05 00:03:52,45,100.000,52.400,86.000
2017-10-05 00:03:54,237,83.400,0.800,86.000
2017-10-05 00:01:46,559,0.000,0.000,75.000
2017-10-05 00:03:57,138,0.000,0.000,74.000
2017-10-05 00:03:59,614,101.200,0.000,87.000
2017-10-05 00:03:56,188,100.300,100.000,82.000
2017-10-05 00:03:46,559,0.000,0.000,73.000
2017-10-05 00:03:45,609,0.500,94.400,79.000
2017-10-05 00:04:04,372,6.700,76.800,81.000
2017-10-05 00:04:07,214,0.000,98.000,66.000
2017-10-05 00:04:09,373,97.100,0.000,84.000
2017-10-05 00:04:12,27,21.200,92.000,78.000
2017-10-05 00:04:12,657,0.000,0.000,51.000
2017-10-05 00:04:13,662,2.100,64.400,73.000
2017-10-05 00:04:18,210,0.000,0.000,43.000
2017-10-05 00:04:19,299,101.400,65.600,87.000
2017-10-05 00:04:21,669,97.800,56.400,82.000
2017-10-05 00:04:23,151,0.000,100.000,23.000
2017-10-05 00:04:28,419,97.200,100.000,87.000
2017-10-05 00:04:30,137,42.500,100.000,80.000
2017-10-05 00:04:31,335,0.000,0.000,63.000
2017-10-05 00:04:32,521,69.700,0.000,79.000
2017-10-05 00:04:35,234,90.500,83.600,90.000
2017-10-05 00:04:34,641,0.000,79.200,81.000
2017-10-05 00:04:38,547,0.000,0.000,76.000
2017-10-05 00:04:41,29,101.700,81.600,85.000
2017-10-05 00:04:42,665,0.000,100.000,36.000
2017-10-05 00:00:02,369,8.000,0.000,84.000
2017-10-05 00:00:03,537,0.000,0.000,75.000
2017-10-05 00:00:05,198,101.000,34.000,79.000
2017-10-05 00:00:05,195,73.300,100.000,88.000
2017-10-05 00:00:12,613,100.000,0.000,87.000
2017-10-05 00:00:21,669,96.900,56.000,84.000
2017-10-05 00:00:26,588,5.400,0.000,74.000
2017-10-05 00:00:34,611,103.200,56.000,86.000
2017-10-05 00:00:35,423,79.000,22.400,90.000
2017-10-05 00:00:25,363,0.000,100.000,79.000
2017-10-05 00:00:40,104,79.000,61.600,83.000
2017-10-05 00:00:42,629,0.000,100.000,72.000
2017-10-05 00:00:45,442,100.300,0.000,83.000
2017-10-05 00:00:32,521,86.500,0.000,77.000
2017-10-05 00:00:42,37,0.000,100.000,59.000
2017-10-05 00:00:43,507,0.000,25.600,80.000
2017-10-05 00:00:56,639,0.000,69.200,74.000
2017-10-05 00:00:57,117,0.000,100.000,76.000
2017-10-05 00:00:33,337,0.000,0.000,79.000
2017-10-05 00:01:01,490,0.000,7.200,79.000
2017-10-05 00:00:53,265,100.700,0.000,84.000
2017-10-05 00:01:05,40,0.000,100.000,83.000
2017-10-05 00:01:07,535,103.200,57.200,72.000
2017-10-05 00:00:42,291,96.600,0.000,83.000
2017-10-05 00:01:09,480,1.400,0.000,76.000
2017-10-05 00:00:28,419,9.800,98.800,82.000
2017-10-05 00:00:22,339,18.400,38.000,80.000
2017-10-05 00:01:07,601,0.000,0.000,0.000
2017-10-05 00:01:22,655,0.000,100.000,61.000
2017-10-05 00:01:23,9,0.000,8.000,70.000
2017-10-05 00:01:11,474,0.000,44.800,64.000
2017-10-05 00:01:25,417,0.000,2.400,77.000
2017-10-05 00:00:31,93,0.000,0.000,0.000
2017-10-05 00:01:18,319,0.000,0.000,58.000
2017-10-05 00:01:36,486,17.400,56.800,83.000
2017-10-05 00:00:28,127,0.000,100.000,33.000
2017-10-05 00:01:29,127,0.000,100.000,35.000
2017-10-05 00:01:41,602,29.500,78.000,67.000
2017-10-05 00:01:50,459,0.000,97.600,84.000
2017-10-05 00:01:51,321,104.000,0.000,80.000
2017-10-05 00:01:52,331,40.300,5.200,77.000
2017-10-05 00:04:46,559,0.000,0.000,72.000
2017-10-05 00:04:52,279,92.500,54.800,77.000
2017-10-05 00:04:52,45,68.500,47.200,85.000
2017-10-05 00:04:53,202,0.000,0.000,51.000
2017-10-05 00:04:55,654,0.000,84.000,84.000
2017-10-05 00:04:56,639,0.000,69.200,74.000
2017-10-05 00:05:02,369,0.000,0.000,79.000
2017-10-05 00:05:04,185,0.000,99.200,76.000
2017-10-05 00:05:02,227,27.700,96.800,75.000
2017-10-05 00:04:56,188,100.300,100.000,82.000
2017-10-05 00:05:09,373,97.900,0.000,84.000
2017-10-05 00:04:59,322,0.000,0.000,76.000
2017-10-05 00:05:12,613,101.800,0.000,89.000
2017-10-05 00:05:11,310,96.900,100.000,88.000
2017-10-05 00:05:15,666,0.000,64.400,74.000
2017-10-05 00:05:22,339,30.800,39.600,78.000
2017-10-05 00:05:23,663,0.000,54.000,73.000
2017-10-05 00:05:26,241,14.900,47.200,78.000
2017-10-05 00:05:28,30,0.000,80.400,81.000
2017-10-05 00:05:33,275,12.900,9.200,79.000
2017-10-05 00:05:34,641,0.000,79.200,81.000
2017-10-05 00:05:34,611,103.600,62.000,85.000
2017-10-05 00:05:36,486,0.000,15.600,80.000
2017-10-05 00:05:38,366,0.000,48.800,75.000
2017-10-05 00:05:41,667,0.000,100.000,45.000
2017-10-05 00:05:41,29,101.700,76.400,86.000
2017-10-05 00:05:42,629,0.000,100.000,71.000
2017-10-05 00:05:44,98,34.800,86.000,79.000
2017-10-05 00:05:46,589,0.000,76.800,77.000
2017-10-05 00:05:35,423,81.900,26.000,89.000
2017-10-05 00:05:55,259,101.000,0.000,84.000
2017-10-05 00:05:56,383,0.000,0.000,77.000
2017-10-05 00:05:57,117,15.000,100.000,77.000
2017-10-05 00:05:58,255,98.900,0.000,80.000
2017-10-05 00:05:59,70,50.400,0.000,76.000
2017-10-05 00:06:01,490,0.000,6.000,79.000
2017-10-05 00:04:32,587,0.000,81.600,82.000
2017-10-05 00:06:03,549,98.400,100.000,89.000
2017-10-05 00:06:05,198,84.900,35.600,80.000
2017-10-05 00:06:07,544,0.000,0.000,72.000
2017-10-05 00:06:12,376,101.100,0.000,82.000
2017-10-05 00:06:16,26,101.400,81.200,83.000
2017-10-05 00:06:18,319,0.000,0.000,62.000
2017-10-05 00:06:19,576,0.000,2.000,70.000
2017-10-05 00:06:26,47,1.300,100.000,39.000
2017-10-05 00:06:28,419,98.600,100.000,80.000
2017-10-05 00:06:33,393,19.400,25.200,78.000
2017-10-05 00:03:42,584,88.500,100.000,77.000
2017-10-05 00:06:39,599,0.000,100.000,55.000
2017-10-05 00:06:41,29,99.600,80.800,83.000
2017-10-05 00:06:41,602,40.400,70.800,73.000
2017-10-05 00:06:46,589,0.000,76.800,78.000
2017-10-05 00:06:50,341,0.000,62.000,78.000
2017-10-05 00:06:50,536,0.000,0.000,78.000
2017-10-05 00:06:53,672,98.800,91.600,84.000
2017-10-05 00:06:56,639,0.000,69.200,74.000
2017-10-05 00:06:56,562,0.000,10.000,35.000
2017-10-05 00:06:59,70,68.400,0.000,78.000
2017-10-05 00:07:01,211,0.000,0.000,82.000
2017-10-05 00:07:04,630,54.700,78.400,78.000
2017-10-05 00:07:04,185,0.000,98.800,76.000
2017-10-05 00:07:05,195,103.600,100.000,85.000
2017-10-05 00:07:08,447,0.000,19.200,72.000
2017-10-05 00:07:11,474,66.100,40.400,73.000
2017-10-05 00:07:13,657,3.300,0.000,53.000
2017-10-05 00:07:13,295,0.000,0.000,58.000
2017-10-05 00:04:42,584,96.400,100.000,77.000
2017-10-05 00:07:16,656,100.000,96.000,83.000
2017-10-05 00:07:22,339,0.000,38.400,80.000
2017-10-05 00:07:22,655,15.500,99.200,75.000
2017-10-05 00:07:29,127,0.000,100.000,47.000
2017-10-05 00:07:32,337,0.000,0.000,78.000
2017-10-05 00:07:34,611,90.600,60.800,85.000
2017-10-05 00:07:35,234,101.000,84.800,82.000
2017-10-05 00:07:39,599,0.000,100.000,55.000
2017-10-05 00:07:42,37,0.000,100.000,58.000
2017-10-05 00:07:41,29,94.300,75.600,89.000
2017-10-05 00:07:44,98,12.400,87.600,79.000
2017-10-05 00:07:46,589,0.000,76.800,78.000
2017-10-05 00:07:49,38,98.100,83.200,88.000
2017-10-05 00:07:50,341,0.000,61.600,78.000
2017-10-05 00:07:50,536,0.000,0.000,78.000
2017-10-05 00:01:53,457,55.700,8.000,79.000
2017-10-05 00:01:54,360,104.300,0.000,90.000
2017-10-05 00:01:56,673,4.600,97.600,56.000
2017-10-05 00:01:57,562,0.000,10.000,35.000
2017-10-05 00:01:59,322,0.000,0.000,76.000
2017-10-05 00:02:02,369,0.000,0.000,81.000
2017-10-05 00:02:03,549,49.300,100.000,87.000
2017-10-05 00:02:05,198,101.000,36.800,82.000
2017-10-05 00:02:04,372,0.000,78.000,84.000
2017-10-05 00:02:07,661,0.000,67.200,73.000
2017-10-05 00:02:08,447,0.000,18.800,73.000
2017-10-05 00:02:10,120,69.500,89.200,80.000
2017-10-05 00:02:12,225,0.000,90.800,68.000
2017-10-05 00:02:21,669,97.800,56.000,83.000
2017-10-05 00:02:23,670,0.000,43.600,73.000
2017-10-05 00:02:27,598,94.600,96.000,83.000
2017-10-05 00:02:30,212,0.000,0.000,82.000
2017-10-05 00:02:32,296,104.000,0.000,87.000
2017-10-05 00:02:34,611,103.200,58.000,87.000
2017-10-05 00:02:38,551,101.800,40.000,86.000
2017-10-05 00:02:40,104,78.400,48.400,84.000
2017-10-05 00:02:40,658,75.800,100.000,84.000
2017-10-05 00:02:41,518,99.200,0.000,82.000
2017-10-05 00:02:43,5,0.000,0.000,80.000
2017-10-05 00:02:44,98,40.900,87.600,79.000
2017-10-05 00:02:46,482,0.000,82.000,67.000
2017-10-05 00:02:46,200,0.000,0.400,64.000
2017-10-05 00:02:47,578,48.500,96.000,74.000
2017-10-05 00:02:50,459,0.000,97.600,84.000
2017-10-05 00:02:52,45,98.000,52.800,79.000
2017-10-05 00:02:52,279,85.600,66.400,90.000
2017-10-05 00:02:55,226,0.000,99.600,69.000
2017-10-05 00:02:56,574,62.400,0.000,80.000
2017-10-05 00:02:57,562,0.000,10.000,35.000
2017-10-05 00:02:59,614,101.000,0.000,85.000
2017-10-05 00:03:00,262,17.400,0.000,77.000
2017-10-05 00:02:59,322,0.000,0.000,76.000
2017-10-05 00:03:02,227,42.600,94.800,74.000
2017-10-05 00:03:04,630,84.300,78.400,75.000
2017-10-05 00:03:07,535,94.800,56.400,72.000
2017-10-05 00:03:10,120,75.000,89.200,79.000
2017-10-05 00:07:52,329,104.700,0.000,87.000
2017-10-05 00:07:52,435,100.700,86.000,83.000
2017-10-05 00:07:53,672,98.500,92.400,83.000
2017-10-05 00:07:55,226,0.000,99.600,69.000
2017-10-05 00:07:57,95,0.000,0.000,76.000
2017-10-05 00:07:57,138,5.600,0.000,75.000
2017-10-05 00:08:04,185,25.200,100.000,76.000
2017-10-05 00:08:07,661,0.000,68.000,73.000
2017-10-05 00:08:09,373,93.800,0.000,84.000
2017-10-05 00:08:11,310,8.000,100.000,88.000
2017-10-05 00:08:12,601,0.000,72.800,65.000
2017-10-05 00:08:13,295,0.000,0.000,59.000
2017-10-05 00:08:15,666,0.000,66.800,74.000
2017-10-05 00:08:16,26,94.400,78.400,86.000
2017-10-05 00:08:18,319,0.000,0.000,64.000
2017-10-05 00:08:22,339,49.900,36.000,79.000
2017-10-05 00:08:26,241,0.000,47.200,77.000
2017-10-05 00:08:28,419,94.700,99.600,78.000
2017-10-05 00:08:30,137,3.200,100.000,80.000
2017-10-05 00:08:31,93,0.000,96.000,68.000
2017-10-05 00:08:32,337,0.000,0.000,78.000
2017-10-05 00:08:27,598,99.700,94.400,84.000
2017-10-05 00:08:38,547,0.000,0.000,77.000
2017-10-05 00:08:41,667,0.000,100.000,45.000
2017-10-05 00:08:42,40,0.000,100.000,82.000
2017-10-05 00:08:33,605,100.300,100.000,85.000
2017-10-05 00:08:46,559,0.700,0.000,72.000
2017-10-05 00:05:42,584,90.200,100.000,76.000
2017-10-05 00:08:50,215,0.000,11.600,42.000
2017-10-05 00:08:51,659,50.600,0.000,78.000
2017-10-05 00:08:53,457,2.000,8.800,78.000
2017-10-05 00:08:53,265,81.300,0.000,83.000
2017-10-05 00:08:58,255,96.300,0.000,78.000
2017-10-05 00:08:58,480,0.000,0.000,72.000
2017-10-05 00:08:59,614,100.700,0.000,88.000
2017-10-05 00:09:02,414,42.700,5.600,79.000
2017-10-05 00:09:08,591,0.000,100.000,69.000
2017-10-05 00:06:42,584,92.000,100.000,76.000
2017-10-05 00:09:11,474,98.000,40.800,78.000
2017-10-05 00:09:12,27,34.600,92.000,78.000
2017-10-05 00:09:12,601,0.000,84.000,65.000
2017-10-05 00:00:07,301,100.300,0.000,81.000
2017-10-05 00:09:16,26,88.900,78.000,86.000
2017-10-05 00:02:07,301,101.000,0.000,83.000
2017-10-05 00:09:25,146,0.000,96.800,75.000
2017-10-05 00:03:07,301,99.900,0.000,82.000
2017-10-05 00:00:39,596,96.300,60.400,83.000
2017-10-05 00:09:29,327,0.000,0.000,71.000
2017-10-05 00:09:30,212,97.700,0.000,87.000
2017-10-05 00:09:32,587,10.800,84.800,76.000
2017-10-05 00:09:34,641,0.000,79.200,81.000
2017-10-05 00:07:00,288,61.900,0.000,83.000
2017-10-05 00:06:07,301,86.900,0.000,83.000
2017-10-05 00:09:39,427,41.600,0.000,81.000
2017-10-05 00:09:43,507,97.100,19.200,87.000
2017-10-05 00:07:42,584,97.100,100.000,76.000
2017-10-05 00:09:46,559,8.600,0.000,73.000
2017-10-05 00:09:47,94,96.900,62.800,83.000
2017-10-05 00:09:49,38,98.000,84.400,88.000
2017-10-05 00:09:50,341,2.000,61.600,78.000
2017-10-05 00:09:51,321,0.000,0.000,82.000
2017-10-05 00:09:54,360,104.700,0.000,86.000
2017-10-05 00:08:41,602,47.700,72.800,77.000
2017-10-05 00:09:56,639,0.000,69.200,73.000
2017-10-05 00:09:56,562,0.000,10.800,35.000
2017-10-05 00:09:58,541,0.000,0.000,67.000
2017-10-05 00:10:00,288,71.600,0.000,83.000
2017-10-05 00:10:01,211,17.300,0.000,81.000
2017-10-05 00:10:05,198,36.900,24.400,80.000
2017-10-05 00:10:08,523,0.000,74.400,81.000
2017-10-05 00:10:08,591,0.000,100.000,69.000
2017-10-05 00:10:10,108,13.700,77.600,74.000
2017-10-05 00:10:11,310,103.200,100.000,88.000
2017-10-05 00:10:12,376,0.000,0.000,82.000
2017-10-05 00:09:54,566,111.400,0.000,85.000
2017-10-05 00:10:16,608,0.000,18.800,74.000
2017-10-05 00:10:16,26,88.000,77.200,87.000
2017-10-05 00:10:21,669,97.700,56.400,84.000
2017-10-05 00:10:25,590,0.000,0.000,74.000
2017-10-05 00:10:26,7,63.600,4.000,88.000
2017-10-05 00:08:14,437,103.600,0.000,82.000
2017-10-05 00:10:24,642,78.500,97.600,82.000
2017-10-05 00:10:32,521,6.800,0.000,79.000
2017-10-05 00:10:34,641,0.000,79.200,81.000
2017-10-05 00:10:35,423,88.800,28.000,85.000
2017-10-05 00:10:37,551,87.700,54.800,85.000
2017-10-05 00:10:23,663,15.100,54.400,73.000
2017-10-05 00:10:40,658,41.000,98.400,83.000
2017-10-05 00:10:43,507,100.800,18.800,88.000
2017-10-05 00:10:42,29,99.600,76.400,85.000
2017-10-05 00:10:33,605,101.400,49.600,84.000
2017-10-05 00:10:48,424,0.000,0.000,86.000
2017-10-05 00:10:50,459,0.000,97.600,83.000
2017-10-05 00:10:53,457,39.200,10.000,80.000
2017-10-05 00:10:54,237,97.000,0.000,84.000
2017-10-05 00:10:55,654,37.300,82.400,82.000
2017-10-05 00:10:56,639,0.000,69.200,73.000
2017-10-05 00:10:56,562,0.000,10.800,35.000
2017-10-05 00:10:57,138,100.700,0.000,79.000
2017-10-05 00:10:59,70,36.400,0.000,79.000
2017-10-05 00:11:01,490,0.000,6.000,80.000
2017-10-05 00:11:01,463,0.000,100.000,75.000
2017-10-05 00:11:08,447,0.000,19.200,69.000
2017-10-05 00:11:08,591,0.000,100.000,69.000
2017-10-05 00:11:10,108,19.700,77.600,77.000
2017-10-05 00:11:12,27,46.800,88.800,78.000
2017-10-05 00:11:12,537,5.900,0.000,79.000
2017-10-05 00:11:13,74,0.400,100.000,79.000
2017-10-05 00:11:11,310,102.800,100.000,87.000
2017-10-05 00:11:16,26,101.400,76.800,85.000
2017-10-05 00:11:18,319,0.000,0.000,66.000
2017-10-05 00:11:22,171,0.000,62.400,79.000
2017-10-05 00:11:28,419,99.600,100.000,80.000
2017-10-05 00:11:30,434,99.100,100.000,86.000
2017-10-05 00:11:32,587,0.000,89.200,73.000
2017-10-05 00:11:33,380,45.700,0.000,79.000
2017-10-05 00:11:38,547,94.000,0.000,82.000
2017-10-05 00:11:41,667,0.000,100.000,45.000
2017-10-05 00:11:44,609,23.200,94.800,81.000
2017-10-05 00:11:45,442,100.700,0.000,85.000
2017-10-05 00:11:50,599,1.100,100.000,54.000
2017-10-05 00:11:50,290,1.100,0.000,78.000
2017-10-05 00:11:52,346,91.100,0.000,81.000
2017-10-05 00:03:12,376,99.400,0.000,86.000
2017-10-05 00:03:13,295,0.000,0.000,55.000
2017-10-05 00:03:11,474,5.500,42.000,65.000
2017-10-05 00:03:19,299,101.700,65.600,88.000
2017-10-05 00:03:19,298,49.900,100.000,70.000
2017-10-05 00:03:23,9,0.000,5.600,70.000
2017-10-05 00:03:07,601,9.100,48.800,64.000
2017-10-05 00:03:26,7,99.600,4.000,84.000
2017-10-05 00:03:08,591,0.000,0.000,0.000
2017-10-05 00:03:30,481,94.300,0.000,85.000
2017-10-05 00:03:33,393,42.000,24.400,79.000
2017-10-05 00:03:35,234,57.500,83.200,88.000
2017-10-05 00:03:38,547,0.000,0.000,76.000
2017-10-05 00:03:42,169,0.000,47.600,78.000
2017-10-05 00:03:45,442,76.800,0.000,88.000
2017-10-05 00:03:52,279,85.300,75.200,84.000
2017-10-05 00:03:54,360,104.300,0.000,87.000
2017-10-05 00:03:55,654,53.500,81.600,82.000
2017-10-05 00:03:56,422,0.000,100.000,77.000
2017-10-05 00:03:56,639,0.000,69.200,74.000
2017-10-05 00:03:57,117,12.300,100.000,77.000
2017-10-05 00:04:00,288,72.200,0.000,89.000
2017-10-05 00:03:58,480,0.000,0.000,75.000
2017-10-05 00:04:01,463,0.000,100.000,75.000
2017-10-05 00:04:03,549,94.300,100.000,83.000
2017-10-05 00:04:04,185,1.800,97.600,75.000
2017-10-05 00:04:08,523,38.900,69.600,82.000
2017-10-05 00:04:08,39,0.000,86.000,82.000
2017-10-05 00:04:12,537,0.000,0.000,77.000
2017-10-05 00:04:16,656,100.000,96.000,80.000
2017-10-05 00:04:19,576,0.000,1.600,70.000
2017-10-05 00:04:22,171,0.000,62.400,80.000
2017-10-05 00:04:26,96,95.300,0.000,83.000
2017-10-05 00:04:27,598,97.100,96.000,84.000
2017-10-05 00:04:26,588,0.000,0.000,75.000
2017-10-05 00:04:30,481,102.500,0.000,86.000
2017-10-05 00:04:33,605,100.800,100.000,85.000
2017-10-05 00:04:34,611,103.600,58.000,86.000
2017-10-05 00:00:31,587,95.400,91.600,84.000
2017-10-05 00:04:39,427,6.100,0.000,79.000
2017-10-05 00:04:42,37,0.000,100.000,59.000
2017-10-05 00:11:54,237,99.100,0.800,86.000
2017-10-05 00:11:55,668,0.000,100.000,72.000
2017-10-05 00:11:56,574,93.900,0.000,89.000
2017-10-05 00:11:57,138,93.400,0.000,81.000
2017-10-05 00:11:58,480,0.000,0.000,71.000
2017-10-05 00:12:01,465,10.200,100.000,78.000
2017-10-05 00:12:02,369,0.000,0.000,78.000
2017-10-05 00:12:04,185,22.100,100.000,78.000
2017-10-05 00:12:05,198,64.100,22.400,80.000
2017-10-05 00:12:05,195,104.700,100.000,81.000
2017-10-05 00:12:08,523,18.000,72.400,79.000
2017-10-05 00:12:11,474,75.300,40.800,82.000
2017-10-05 00:12:12,225,15.700,93.200,66.000
2017-10-05 00:12:12,601,0.000,96.800,65.000
2017-10-05 00:12:13,74,1.200,100.000,80.000
2017-10-05 00:12:16,608,0.000,19.200,73.000
2017-10-05 00:12:19,200,0.000,0.000,61.000
2017-10-05 00:12:22,655,89.200,100.000,70.000
2017-10-05 00:12:24,642,65.600,97.600,82.000
2017-10-05 00:12:28,419,99.900,100.000,80.000
2017-10-05 00:12:29,127,0.000,100.000,60.000
2017-10-05 00:12:34,611,44.400,58.800,83.000
2017-10-05 00:12:35,234,96.900,82.800,87.000
2017-10-05 00:12:36,486,0.000,16.400,80.000
2017-10-05 00:12:39,368,18.600,36.000,72.000
2017-10-05 00:12:42,40,0.000,100.000,81.000
2017-10-05 00:12:42,169,0.000,48.000,78.000
2017-10-05 00:12:44,98,1.100,88.000,79.000
2017-10-05 00:12:47,578,97.800,98.400,81.000
2017-10-05 00:12:50,599,2.400,100.000,56.000
2017-10-05 00:12:51,321,88.300,0.000,82.000
2017-10-05 00:12:52,435,100.300,77.200,82.000
2017-10-05 00:12:53,672,53.100,85.600,81.000
2017-10-05 00:03:36,581,95.100,86.000,84.000
2017-10-05 00:12:19,299,89.500,65.600,87.000
2017-10-05 00:12:56,574,97.900,0.000,88.000
2017-10-05 00:12:57,117,55.600,100.000,82.000
2017-10-05 00:12:58,480,0.000,0.000,70.000
2017-10-05 00:12:59,322,100.600,0.000,80.000
2017-10-05 00:12:35,415,0.000,0.000,58.000
2017-10-05 00:13:12,214,6.200,96.800,67.000
2017-10-05 00:13:13,74,2.500,100.000,80.000
2017-10-05 00:13:14,437,103.600,0.000,82.000
2017-10-05 00:13:13,210,0.000,0.000,0.000
2017-10-05 00:13:16,656,97.500,96.000,84.000
2017-10-05 00:13:18,319,0.000,0.000,68.000
2017-10-05 00:13:23,670,0.500,41.200,73.000
2017-10-05 00:13:26,7,63.300,4.000,88.000
2017-10-05 00:13:29,127,0.000,100.000,64.000
2017-10-05 00:02:55,671,90.100,99.200,84.000
2017-10-05 00:13:31,335,0.000,0.000,65.000
2017-10-05 00:13:33,275,0.000,6.400,76.000
2017-10-05 00:04:55,671,1.000,97.600,82.000
2017-10-05 00:13:40,596,99.400,57.200,84.000
2017-10-05 00:13:40,658,37.200,97.600,84.000
2017-10-05 00:13:42,291,45.700,0.000,80.000
2017-10-05 00:13:45,442,0.700,0.000,86.000
2017-10-05 00:13:47,578,98.700,97.600,83.000
2017-10-05 00:13:49,38,97.100,86.400,87.000
2017-10-05 00:13:52,279,89.900,60.400,84.000
2017-10-05 00:13:52,45,96.300,54.400,87.000
2017-10-05 00:13:53,202,0.000,0.000,58.000
2017-10-05 00:13:55,668,0.000,100.000,72.000
2017-10-05 00:13:55,152,97.800,50.000,83.000
2017-10-05 00:13:56,188,53.900,100.000,78.000
