horaToma,Asset_id,A_Speed,Curr_fLevel,Curr_Temp
2017-10-01 00:07:09,319,0.000,0.000,0.000
2017-10-01 00:07:14,329,101.400,0.000,89.000
2017-10-01 00:07:15,214,87.700,80.800,83.000
2017-10-01 00:07:18,536,14.800,0.000,81.000
2017-10-01 00:07:21,562,94.300,4.400,89.000
2017-10-01 00:07:22,70,71.500,0.000,89.000
2017-10-01 00:07:28,629,0.000,100.000,54.000
2017-10-01 00:07:29,321,101.700,0.000,83.000
2017-10-01 00:07:32,227,36.200,96.800,75.000
2017-10-01 00:07:11,602,24.600,71.200,79.000
2017-10-01 00:07:37,437,0.000,0.000,82.000
2017-10-01 00:07:38,389,78.500,0.000,81.000
2017-10-01 00:07:39,555,99.800,0.000,89.000
2017-10-01 00:07:41,133,2.300,0.000,78.000
2017-10-01 00:07:41,322,0.000,0.000,76.000
2017-10-01 00:07:43,541,0.000,0.000,78.000
2017-10-01 00:07:46,141,94.500,0.000,87.000
2017-10-01 00:07:49,364,4.400,12.000,77.000
2017-10-01 00:07:53,551,99.100,90.400,88.000
2017-10-01 00:07:54,7,38.600,5.600,81.000
2017-10-01 00:07:57,366,0.000,89.200,63.000
2017-10-01 00:07:59,566,111.900,0.000,84.000
2017-10-01 00:08:07,211,2.000,0.000,85.000
2017-10-01 00:08:09,670,5.600,37.600,74.000
2017-10-01 00:08:08,182,100.700,78.000,79.000
2017-10-01 00:07:31,317,101.000,0.000,84.000
2017-10-01 00:08:14,459,0.000,82.000,76.000
2017-10-01 00:08:14,587,7.000,86.000,76.000
2017-10-01 00:08:20,138,20.700,0.000,74.000
2017-10-01 00:08:24,338,20.900,89.600,62.000
2017-10-01 00:08:27,547,0.000,0.000,79.000
2017-10-01 00:08:27,275,0.000,9.600,77.000
2017-10-01 00:08:29,321,104.300,0.000,87.000
2017-10-01 00:08:31,317,102.100,0.000,83.000
2017-10-01 00:08:33,662,0.000,64.800,73.000
2017-10-01 00:08:28,629,0.000,100.000,54.000
2017-10-01 00:08:37,437,0.000,0.000,82.000
2017-10-01 00:08:39,439,100.000,10.800,80.000
2017-10-01 00:08:41,133,0.000,0.000,78.000
2017-10-01 00:08:41,322,0.000,0.000,76.000
2017-10-01 00:08:43,541,0.000,0.000,77.000
2017-10-01 00:08:34,188,97.200,100.000,77.000
2017-10-01 00:08:47,265,98.200,0.000,83.000
2017-10-01 00:08:48,669,98.000,57.200,84.000
2017-10-01 00:08:52,369,23.500,0.000,71.000
2017-10-01 00:08:50,234,84.100,83.600,90.000
2017-10-01 00:08:56,663,0.000,99.200,73.000
2017-10-01 00:08:57,366,0.000,88.000,63.000
2017-10-01 00:09:00,339,0.000,88.800,72.000
2017-10-01 00:09:02,432,64.800,93.200,79.000
2017-10-01 00:09:02,521,10.500,0.000,79.000
2017-10-01 00:09:05,146,101.000,80.400,80.000
2017-10-01 00:09:05,39,92.200,100.000,87.000
2017-10-01 00:09:07,326,97.000,0.000,86.000
2017-10-01 00:09:14,373,70.200,0.000,85.000
2017-10-01 00:05:14,611,90.500,48.400,87.000
2017-10-01 00:09:22,202,0.000,5.200,26.000
2017-10-01 00:09:24,338,20.000,91.200,65.000
2017-10-01 00:09:21,562,96.100,4.000,90.000
2017-10-01 00:09:27,505,15.500,82.400,84.000
2017-10-01 00:09:28,629,0.000,100.000,54.000
2017-10-01 00:09:29,609,65.900,76.000,85.000
2017-10-01 00:09:31,616,95.600,100.000,90.000
2017-10-01 00:09:32,152,91.000,100.000,83.000
2017-10-01 00:09:35,641,101.600,76.400,83.000
2017-10-01 00:09:37,656,94.800,96.000,84.000
2017-10-01 00:09:40,149,0.000,67.200,41.000
2017-10-01 00:09:39,427,27.300,0.000,81.000
2017-10-01 00:09:41,559,47.900,0.000,78.000
2017-10-01 00:09:49,364,4.000,12.000,77.000
2017-10-01 00:09:48,96,0.000,0.000,75.000
2017-10-01 00:09:52,551,83.500,87.200,83.000
2017-10-01 00:09:54,7,52.100,9.600,83.000
2017-10-01 00:09:56,296,104.300,0.000,79.000
2017-10-01 00:09:57,366,0.000,91.200,63.000
2017-10-01 00:09:50,234,92.800,84.800,86.000
2017-10-01 00:10:02,432,20.100,13.600,75.000
2017-10-01 00:10:04,407,0.000,4.800,78.000
2017-10-01 00:10:05,368,98.900,34.000,84.000
2017-10-01 00:09:49,422,0.000,0.000,0.000
2017-10-01 00:10:10,668,0.000,62.400,60.000
2017-10-01 00:10:11,589,0.000,0.000,74.000
2017-10-01 00:10:11,602,61.800,72.800,83.000
2017-10-01 00:10:20,562,96.900,4.000,88.000
2017-10-01 00:10:21,372,89.900,84.000,83.000
2017-10-01 00:09:14,611,75.100,47.200,72.000
2017-10-01 00:10:27,547,0.000,0.000,79.000
2017-10-01 00:10:29,321,103.200,0.000,85.000
2017-10-01 00:10:33,154,0.000,100.000,59.000
2017-10-01 00:10:38,477,16.600,78.000,78.000
2017-10-01 00:10:39,427,40.900,0.000,81.000
2017-10-01 00:10:41,479,97.800,11.600,86.000
2017-10-01 00:10:41,319,0.000,0.000,84.000
2017-10-01 00:10:46,141,54.700,0.000,88.000
2017-10-01 00:10:39,555,100.300,0.000,89.000
2017-10-01 00:10:48,669,99.000,56.000,84.000
2017-10-01 00:10:51,284,2.200,100.000,82.000
2017-10-01 00:10:53,461,86.100,25.600,87.000
2017-10-01 00:10:56,658,0.000,100.000,75.000
2017-10-01 00:10:58,434,22.900,100.000,86.000
2017-10-01 00:11:00,339,0.000,88.800,72.000
2017-10-01 00:11:02,512,92.500,5.600,86.000
2017-10-01 00:11:07,211,0.500,0.000,85.000
2017-10-01 00:11:11,394,4.000,100.000,77.000
2017-10-01 00:11:10,668,0.000,66.000,61.000
2017-10-01 00:10:43,614,100.700,0.000,87.000
2017-10-01 00:11:14,373,0.000,0.000,87.000
2017-10-01 00:11:14,329,104.700,0.000,87.000
2017-10-01 00:11:21,562,93.200,4.000,85.000
2017-10-01 00:11:22,102,81.900,94.000,82.000
2017-10-01 00:11:27,505,0.000,78.000,84.000
2017-10-01 00:11:28,618,5.500,88.000,52.000
2017-10-01 00:11:29,321,101.700,0.000,87.000
2017-10-01 00:11:31,139,49.500,91.600,83.000
2017-10-01 00:11:33,127,32.500,100.000,75.000
2017-10-01 00:11:36,578,74.600,100.000,77.000
2017-10-01 00:11:37,588,8.700,0.000,57.000
2017-10-01 00:11:38,389,95.700,0.000,81.000
2017-10-01 00:11:29,609,68.100,75.200,88.000
2017-10-01 00:11:49,28,0.000,0.000,77.000
2017-10-01 00:11:49,523,0.000,22.400,79.000
2017-10-01 00:11:51,284,0.000,100.000,83.000
2017-10-01 00:11:52,369,43.000,0.000,73.000
2017-10-01 00:11:55,507,71.700,11.200,85.000
2017-10-01 00:11:56,658,0.000,100.000,75.000
2017-10-01 00:11:59,566,111.900,0.000,86.000
2017-10-01 00:12:08,419,100.700,83.600,87.000
2017-10-01 00:12:14,459,0.000,82.000,68.000
2017-10-01 00:12:15,214,98.600,81.200,84.000
2017-10-01 00:12:17,288,0.000,0.000,77.000
2017-10-01 00:12:20,225,0.000,91.600,69.000
2017-10-01 00:12:20,37,97.500,70.800,89.000
2017-10-01 00:12:22,340,0.000,92.000,52.000
2017-10-01 00:12:24,215,0.000,12.000,59.000
2017-10-01 00:12:29,321,102.700,0.000,87.000
2017-10-01 00:12:32,227,0.000,96.800,74.000
2017-10-01 00:12:36,379,74.200,100.000,82.000
2017-10-01 00:12:39,555,98.600,0.000,88.000
2017-10-01 00:12:39,600,20.100,92.800,54.000
2017-10-01 00:12:39,480,0.000,0.000,73.000
2017-10-01 00:12:41,30,21.400,77.600,56.000
2017-10-01 00:12:41,559,72.200,0.000,80.000
2017-10-01 00:12:46,141,65.300,0.000,88.000
2017-10-01 00:12:50,234,99.900,88.000,88.000
2017-10-01 00:12:51,284,0.000,100.000,82.000
2017-10-01 00:12:53,461,98.900,29.200,87.000
2017-10-01 00:12:56,658,0.000,100.000,75.000
2017-10-01 00:12:59,117,101.700,78.000,83.000
2017-10-01 00:13:01,259,100.300,0.000,85.000
2017-10-01 00:13:07,393,0.000,18.800,79.000
2017-10-01 00:13:08,326,34.400,0.000,83.000
2017-10-01 00:13:09,670,0.000,36.000,74.000
2017-10-01 00:13:11,364,0.000,15.600,79.000
2017-10-01 00:13:14,373,53.700,0.000,82.000
2017-10-01 00:13:15,214,88.800,76.400,82.000
2017-10-01 00:13:17,47,44.500,100.000,63.000
2017-10-01 00:13:18,536,89.200,0.000,80.000
2017-10-01 00:13:20,138,29.900,0.000,75.000
2017-10-01 00:13:22,654,0.000,74.400,84.000
2017-10-01 00:13:24,338,26.300,90.800,71.000
2017-10-01 00:13:25,537,0.000,0.000,0.000
2017-10-01 00:13:27,583,0.000,80.800,77.000
2017-10-01 00:13:29,321,102.500,0.000,84.000
2017-10-01 00:13:32,152,98.000,100.000,84.000
2017-10-01 00:13:35,641,100.300,77.200,87.000
2017-10-01 00:13:37,437,0.000,0.000,82.000
2017-10-01 00:13:38,477,55.200,81.600,79.000
2017-10-01 00:13:39,490,71.100,20.400,78.000
2017-10-01 00:13:31,139,73.000,97.600,90.000
2017-10-01 00:13:49,360,0.000,0.000,22.000
2017-10-01 00:13:50,234,84.300,88.000,90.000
2017-10-01 00:13:57,366,0.000,92.400,63.000
2017-10-01 00:13:59,566,111.300,0.000,87.000
2017-10-01 00:14:04,319,0.000,0.000,0.000
2017-10-01 00:14:05,39,90.200,100.000,87.000
2017-10-01 00:14:10,328,0.000,0.000,70.000
2017-10-01 00:14:14,611,102.500,50.400,84.000
2017-10-01 00:14:08,419,100.700,95.200,88.000
2017-10-01 00:14:14,373,78.400,0.000,87.000
2017-10-01 00:14:19,598,99.000,56.000,84.000
2017-10-01 00:14:22,70,25.100,0.000,81.000
2017-10-01 00:14:24,215,36.100,12.400,57.000
2017-10-01 00:14:26,655,80.500,98.400,81.000
2017-10-01 00:14:29,673,86.200,90.800,78.000
2017-10-01 00:14:30,29,101.000,81.200,86.000
2017-10-01 00:14:31,139,57.600,94.000,89.000
2017-10-01 00:14:32,152,98.000,100.000,84.000
2017-10-01 00:14:37,656,98.700,94.400,85.000
2017-10-01 00:14:07,211,57.200,0.000,90.000
2017-10-01 00:14:39,555,98.600,0.000,86.000
2017-10-01 00:14:39,298,94.300,100.000,84.000
2017-10-01 00:14:40,415,0.000,0.000,59.000
2017-10-01 00:14:41,322,0.000,0.000,76.000
2017-10-01 00:14:43,235,0.000,0.000,83.000
2017-10-01 00:14:46,141,59.000,0.000,84.000
2017-10-01 00:14:47,630,0.000,84.800,74.000
2017-10-01 00:14:51,320,0.000,0.000,35.000
2017-10-01 00:14:52,376,0.000,0.000,18.000
2017-10-01 00:14:56,296,103.600,0.000,85.000
2017-10-01 00:14:58,340,0.000,93.200,53.000
2017-10-01 00:14:58,290,0.000,0.000,79.000
2017-10-01 00:15:01,259,100.100,0.000,85.000
2017-10-01 00:15:04,319,0.400,0.000,84.000
2017-10-01 00:15:05,368,76.200,32.800,84.000
2017-10-01 00:15:11,364,0.000,11.600,78.000
2017-10-01 00:15:11,589,0.000,0.000,71.000
2017-10-01 00:15:14,611,102.800,54.000,87.000
2017-10-01 00:15:17,47,18.500,100.000,69.000
2017-10-01 00:15:19,598,97.900,55.200,85.000
2017-10-01 00:15:20,225,20.500,92.400,69.000
2017-10-01 00:15:21,446,89.400,0.000,77.000
2017-10-01 00:15:05,39,96.300,100.000,90.000
2017-10-01 00:15:24,338,24.400,90.800,74.000
2017-10-01 00:15:31,317,0.000,0.000,77.000
2017-10-01 00:15:33,188,99.500,100.000,81.000
2017-10-01 00:15:36,578,59.300,99.200,73.000
2017-10-01 00:15:39,427,0.000,0.000,79.000
2017-10-01 00:15:39,298,98.900,100.000,78.000
2017-10-01 00:15:40,121,78.100,91.600,80.000
2017-10-01 00:15:49,360,0.000,0.000,30.000
2017-10-01 00:15:49,523,35.700,19.600,79.000
2017-10-01 00:15:51,284,0.000,100.000,82.000
2017-10-01 00:15:56,658,0.000,100.000,75.000
2017-10-01 00:15:58,290,0.000,0.400,78.000
2017-10-01 00:15:59,671,100.000,100.000,84.000
2017-10-01 00:16:03,40,94.600,80.000,85.000
2017-10-01 00:15:54,7,52.600,6.400,89.000
2017-10-01 00:16:08,416,0.000,28.800,58.000
2017-10-01 00:16:11,394,0.000,100.000,77.000
2017-10-01 00:16:11,602,64.700,70.800,84.000
2017-10-01 00:16:14,373,75.800,0.000,89.000
2017-10-01 00:16:19,599,0.300,100.000,43.000
2017-10-01 00:16:21,372,100.300,84.800,86.000
2017-10-01 00:16:22,202,0.000,4.800,26.000
2017-10-01 00:16:24,215,0.000,11.200,60.000
2017-10-01 00:16:28,618,0.000,95.200,54.000
2017-10-01 00:16:27,583,0.000,81.600,74.000
2017-10-01 00:16:33,188,99.100,100.000,82.000
2017-10-01 00:16:39,555,91.000,0.000,84.000
2017-10-01 00:16:39,298,84.500,100.000,97.000
2017-10-01 00:16:40,415,0.000,0.000,59.000
2017-10-01 00:16:43,235,0.000,0.000,83.000
2017-10-01 00:16:40,548,93.700,33.200,89.000
2017-10-01 00:16:47,630,1.000,85.600,73.000
2017-10-01 00:16:52,334,0.000,96.000,36.000
2017-10-01 00:16:56,658,0.000,100.000,75.000
2017-10-01 00:17:02,521,0.000,0.000,77.000
2017-10-01 00:16:54,7,57.200,4.000,92.000
2017-10-01 00:17:05,368,27.100,31.200,85.000
2017-10-01 00:17:07,518,100.200,0.000,87.000
2017-10-01 00:17:09,670,0.000,36.800,73.000
2017-10-01 00:17:10,668,0.000,97.600,64.000
2017-10-01 00:17:11,602,48.200,72.000,84.000
2017-10-01 00:17:13,200,100.300,1.200,76.000
2017-10-01 00:17:18,536,0.000,0.000,80.000
2017-10-01 00:17:20,225,0.000,92.800,69.000
2017-10-01 00:17:21,562,99.200,4.000,75.000
2017-10-01 00:17:18,6,78.500,97.600,88.000
2017-10-01 00:17:25,537,10.100,0.000,60.000
2017-10-01 00:17:27,505,26.900,81.600,83.000
2017-10-01 00:17:29,673,78.500,88.400,79.000
2017-10-01 00:17:28,629,0.000,100.000,53.000
2017-10-01 00:17:33,188,85.700,100.000,80.000
2017-10-01 00:17:38,389,96.800,0.000,81.000
2017-10-01 00:17:39,490,100.100,30.800,80.000
2017-10-01 00:17:41,322,0.000,0.000,76.000
2017-10-01 00:17:41,559,102.800,0.000,84.000
2017-10-01 00:17:47,630,34.900,81.600,75.000
2017-10-01 00:02:48,584,96.900,99.200,78.000
2017-10-01 00:17:50,234,104.700,83.600,89.000
2017-10-01 00:17:52,369,54.200,0.000,80.000
2017-10-01 00:17:56,658,0.000,100.000,75.000
2017-10-01 00:18:02,432,0.000,90.400,78.000
2017-10-01 00:18:05,146,73.100,78.400,79.000
2017-10-01 00:18:03,40,98.500,76.800,88.000
2017-10-01 00:18:13,200,98.600,2.000,77.000
2017-10-01 00:18:16,608,0.000,22.400,82.000
2017-10-01 00:18:21,372,26.700,82.000,84.000
2017-10-01 00:18:24,338,14.800,91.200,77.000
2017-10-01 00:18:24,94,15.700,92.800,79.000
2017-10-01 00:18:28,275,44.600,10.800,78.000
2017-10-01 00:18:27,583,0.000,81.600,73.000
2017-10-01 00:18:29,321,102.700,0.000,85.000
2017-10-01 00:18:31,616,93.400,100.000,89.000
2017-10-01 00:18:37,656,0.000,92.400,82.000
2017-10-01 00:18:38,389,97.700,0.000,81.000
2017-10-01 00:18:39,600,0.100,93.600,65.000
2017-10-01 00:18:40,149,0.000,67.200,52.000
2017-10-01 00:18:41,479,103.200,14.000,88.000
2017-10-01 00:18:44,394,0.000,0.000,77.000
2017-10-01 00:18:45,631,0.000,65.200,76.000
2017-10-01 00:18:51,284,0.000,100.000,82.000
2017-10-01 00:18:58,117,48.500,77.600,84.000
2017-10-01 00:12:27,558,102.300,59.200,90.000
2017-10-01 00:19:05,146,71.800,80.000,82.000
2017-10-01 00:00:28,9,0.000,5.600,76.000
2017-10-01 00:10:06,310,0.000,100.000,83.000
2017-10-01 00:19:10,602,65.800,72.800,84.000
2017-10-01 00:19:11,589,0.000,0.000,70.000
2017-10-01 00:19:14,611,102.500,55.200,84.000
2017-10-01 00:19:05,39,95.100,98.800,88.000
2017-10-01 00:19:17,288,0.000,1.200,74.000
2017-10-01 00:19:19,599,2.000,100.000,46.000
2017-10-01 00:19:20,138,0.000,0.000,73.000
2017-10-01 00:19:22,654,0.400,74.400,75.000
2017-10-01 00:06:28,9,85.800,6.400,89.000
2017-10-01 00:19:21,446,97.900,0.000,76.000
2017-10-01 00:08:28,9,66.300,6.800,88.000
2017-10-01 00:19:27,275,10.700,8.000,78.000
2017-10-01 00:19:30,291,3.500,0.000,66.000
2017-10-01 00:19:29,448,72.200,0.000,81.000
2017-10-01 00:19:31,317,0.000,0.000,76.000
2017-10-01 00:19:38,389,95.200,0.000,81.000
2017-10-01 00:19:39,480,0.000,0.000,70.000
2017-10-01 00:19:40,548,100.700,33.200,87.000
2017-10-01 00:19:33,127,17.200,100.000,68.000
2017-10-01 00:14:28,9,44.600,4.800,76.000
2017-10-01 00:19:49,422,0.000,100.000,74.000
2017-10-01 00:19:50,526,0.000,0.000,0.000
2017-10-01 00:17:28,9,55.800,3.200,77.000
2017-10-01 00:19:53,210,0.000,0.000,52.000
2017-10-01 00:19:56,658,0.000,100.000,75.000
2017-10-01 00:19:58,117,1.800,79.600,82.000
2017-10-01 00:20:01,259,99.600,0.000,85.000
2017-10-01 00:19:38,435,91.400,10.000,85.000
2017-10-01 00:20:06,666,0.000,99.200,74.000
2017-10-01 00:20:07,211,85.900,0.000,91.000
2017-10-01 00:20:11,589,0.000,0.000,70.000
2017-10-01 00:20:14,611,61.000,50.400,83.000
2017-10-01 00:20:17,288,0.000,1.200,74.000
2017-10-01 00:20:20,225,0.000,91.600,73.000
2017-10-01 00:20:20,447,0.000,18.400,57.000
2017-10-01 00:20:19,599,9.000,100.000,47.000
2017-10-01 00:20:24,94,0.000,92.400,76.000
2017-10-01 00:20:27,505,22.700,80.800,83.000
2017-10-01 00:20:29,673,86.600,89.200,83.000
2017-10-01 00:20:28,275,46.700,10.400,78.000
2017-10-01 00:20:31,616,101.400,100.000,89.000
2017-10-01 00:07:48,584,97.700,100.000,82.000
2017-10-01 00:20:36,379,102.400,100.000,76.000
2017-10-01 00:20:37,588,0.000,0.000,59.000
2017-10-01 00:20:38,435,98.900,12.800,83.000
2017-10-01 00:20:40,121,16.900,91.600,78.000
2017-10-01 00:20:41,322,0.000,0.000,77.000
2017-10-01 00:20:49,360,0.000,0.000,39.000
2017-10-01 00:20:50,526,0.000,100.000,68.000
2017-10-01 00:20:53,210,0.000,0.000,54.000
