horaToma,Asset_id,A_Speed,Curr_fLevel,Curr_Temp
2017-10-04 00:02:25,95,0.000,0.000,76.000
2017-10-04 00:00:47,412,88.100,0.000,85.000
2017-10-04 00:02:30,486,0.000,15.200,66.000
2017-10-04 00:02:32,661,0.000,74.800,69.000
2017-10-04 00:02:39,537,95.000,0.000,90.000
2017-10-04 00:02:40,617,99.700,100.000,86.000
2017-10-04 00:02:50,416,0.000,30.000,72.000
2017-10-04 00:02:53,415,0.000,0.000,36.000
2017-10-04 00:02:55,397,0.000,0.000,72.000
2017-10-04 00:02:07,598,98.200,63.200,85.000
2017-10-04 00:02:59,217,82.200,82.000,86.000
2017-10-04 00:03:01,317,0.000,0.000,63.000
2017-10-04 00:03:03,44,0.000,0.000,83.000
2017-10-04 00:03:08,279,101.400,100.000,84.000
2017-10-04 00:03:11,70,63.500,0.000,77.000
2017-10-04 00:00:44,310,102.800,100.000,87.000
2017-10-04 00:03:23,588,73.900,0.000,81.000
2017-10-04 00:03:29,218,101.700,70.000,87.000
2017-10-04 00:03:33,657,98.400,0.000,78.000
2017-10-04 00:03:32,605,35.000,32.800,80.000
2017-10-04 00:03:45,120,89.600,62.400,84.000
2017-10-04 00:03:47,171,0.000,83.600,80.000
2017-10-04 00:03:49,320,101.500,0.000,87.000
2017-10-04 00:03:50,416,0.000,30.000,72.000
2017-10-04 00:03:17,578,19.500,100.000,74.000
2017-10-04 00:03:56,474,88.200,44.000,65.000
2017-10-04 00:03:58,673,90.300,99.200,85.000
2017-10-04 00:04:02,252,108.500,0.000,83.000
2017-10-04 00:01:38,575,0.000,0.000,79.000
2017-10-04 00:04:07,326,100.800,0.000,83.000
2017-10-04 00:04:08,372,97.900,84.800,83.000
2017-10-04 00:03:38,575,0.000,0.000,79.000
2017-10-04 00:04:09,658,78.700,86.800,79.000
2017-10-04 00:04:15,439,0.000,9.600,77.000
2017-10-04 00:04:17,578,24.300,100.000,75.000
2017-10-04 00:04:19,614,102.100,0.000,84.000
2017-10-04 00:04:20,330,0.000,7.600,44.000
2017-10-04 00:04:22,427,29.100,0.000,79.000
2017-10-04 00:00:26,587,91.400,97.600,85.000
2017-10-04 00:04:25,152,0.000,100.000,63.000
2017-10-04 00:04:30,318,97.600,17.600,86.000
2017-10-04 00:04:32,74,0.000,86.000,79.000
2017-10-04 00:04:33,335,64.800,0.000,81.000
2017-10-04 00:04:35,602,0.000,100.000,29.000
2017-10-04 00:04:38,275,0.000,7.600,64.000
2017-10-04 00:04:39,669,0.100,52.000,77.000
2017-10-04 00:04:40,117,55.400,96.400,87.000
2017-10-04 00:04:51,38,97.000,98.800,88.000
2017-10-04 00:04:52,45,90.300,77.600,86.000
2017-10-04 00:04:55,380,85.200,0.000,85.000
2017-10-04 00:04:54,447,0.000,0.000,0.000
2017-10-04 00:04:58,27,44.200,40.800,79.000
2017-10-04 00:05:02,211,0.000,0.000,59.000
2017-10-04 00:05:03,437,77.600,0.000,87.000
2017-10-04 00:05:08,146,0.000,79.200,78.000
2017-10-04 00:05:10,642,80.000,93.200,83.000
2017-10-04 00:03:46,672,98.100,99.200,84.000
2017-10-04 00:05:14,329,80.500,0.000,84.000
2017-10-04 00:05:16,414,99.500,21.600,84.000
2017-10-04 00:05:20,330,0.000,10.000,44.000
2017-10-04 00:02:52,551,101.400,47.200,86.000
2017-10-04 00:05:17,578,38.400,100.000,75.000
2017-10-04 00:05:26,200,0.000,0.800,76.000
2017-10-04 00:03:51,551,102.100,59.600,85.000
2017-10-04 00:05:30,486,0.000,15.600,68.000
2017-10-04 00:05:29,225,0.000,85.200,77.000
2017-10-04 00:05:37,102,47.400,63.200,80.000
2017-10-04 00:05:37,618,0.000,94.400,64.000
2017-10-04 00:05:40,490,0.000,12.000,43.000
2017-10-04 00:05:45,120,100.700,62.400,83.000
2017-10-04 00:05:47,412,11.500,0.000,82.000
2017-10-04 00:05:47,171,0.000,82.800,80.000
2017-10-04 00:05:49,320,101.000,0.000,89.000
2017-10-04 00:05:50,416,0.000,29.600,73.000
2017-10-04 00:05:51,38,97.100,99.600,88.000
2017-10-04 00:05:52,30,0.000,65.600,83.000
2017-10-04 00:03:26,587,99.000,96.000,84.000
2017-10-04 00:05:58,26,101.400,69.600,86.000
2017-10-04 00:06:00,662,0.000,28.800,73.000
2017-10-04 00:06:02,659,8.000,0.000,79.000
2017-10-04 00:06:07,629,20.200,82.400,79.000
2017-10-04 00:06:07,312,37.300,0.000,79.000
2017-10-04 00:01:57,584,9.200,96.000,75.000
2017-10-04 00:03:58,298,98.600,100.000,76.000
2017-10-04 00:06:15,439,9.200,14.800,78.000
2017-10-04 00:06:17,242,0.000,0.000,53.000
2017-10-04 00:04:26,587,99.400,96.800,84.000
2017-10-04 00:06:26,200,0.500,0.000,75.000
2017-10-04 00:06:28,531,0.000,0.000,78.000
2017-10-04 00:06:30,566,111.900,0.000,87.000
2017-10-04 00:06:31,459,45.800,100.000,84.000
2017-10-04 00:06:33,482,0.000,100.000,68.000
2017-10-04 00:06:36,116,0.000,52.400,80.000
2017-10-04 00:06:37,6,53.600,99.600,79.000
2017-10-04 00:06:35,596,97.800,34.000,85.000
2017-10-04 00:06:38,275,0.000,7.600,64.000
2017-10-04 00:06:38,544,11.600,0.000,80.000
2017-10-04 00:06:42,342,91.900,0.000,85.000
2017-10-04 00:06:47,424,100.100,0.000,85.000
2017-10-04 00:06:49,139,16.500,81.600,85.000
2017-10-04 00:06:50,434,8.300,100.000,50.000
2017-10-04 00:06:52,551,65.700,58.800,86.000
2017-10-04 00:06:54,447,0.000,19.200,79.000
2017-10-04 00:06:55,397,0.000,0.000,75.000
2017-10-04 00:06:58,26,101.400,68.400,85.000
2017-10-04 00:03:57,584,0.100,93.600,74.000
2017-10-04 00:07:08,279,101.400,100.000,84.000
2017-10-04 00:04:25,40,99.000,79.600,89.000
2017-10-04 00:07:17,616,98.800,84.800,85.000
2017-10-04 00:07:19,614,98.900,0.000,86.000
2017-10-04 00:07:20,330,0.000,6.800,43.000
2017-10-04 00:07:21,39,9.000,100.000,84.000
2017-10-04 00:07:22,666,0.000,55.200,83.000
2017-10-04 00:07:23,349,99.000,0.000,85.000
2017-10-04 00:07:23,214,0.000,97.200,83.000
2017-10-04 00:07:26,200,0.000,0.000,75.000
2017-10-04 00:07:28,531,0.000,0.000,79.000
2017-10-04 00:07:29,225,0.000,85.200,77.000
2017-10-04 00:07:30,333,1.300,0.000,85.000
2017-10-04 00:07:32,661,0.000,74.800,68.000
2017-10-04 00:07:36,93,0.000,78.000,75.000
2017-10-04 00:07:37,618,0.000,99.200,67.000
2017-10-04 00:06:26,587,99.500,96.800,84.000
2017-10-04 00:07:39,537,82.300,0.000,90.000
2017-10-04 00:07:40,490,0.000,11.200,43.000
2017-10-04 00:07:42,342,92.900,0.000,84.000
2017-10-04 00:07:45,120,93.100,62.400,85.000
2017-10-04 00:07:47,424,99.700,0.000,85.000
2017-10-04 00:07:48,505,97.900,53.600,83.000
2017-10-04 00:07:51,665,0.000,100.000,21.000
2017-10-04 00:07:52,647,34.200,100.000,82.000
2017-10-04 00:03:56,37,98.000,57.600,88.000
2017-10-04 00:07:56,668,7.700,63.200,73.000
2017-10-04 00:06:51,523,61.400,69.600,78.000
2017-10-04 00:07:58,27,61.100,47.200,77.000
2017-10-04 00:08:00,138,92.700,0.000,84.000
2017-10-04 00:08:01,137,0.000,98.400,79.000
2017-10-04 00:08:01,317,0.000,0.000,65.000
2017-10-04 00:08:02,535,0.000,74.400,72.000
2017-10-04 00:07:51,523,63.900,68.800,79.000
2017-10-04 00:08:07,667,0.000,100.000,71.000
2017-10-04 00:05:57,584,0.000,97.600,72.000
2017-10-04 00:08:07,326,61.700,0.000,85.000
2017-10-04 00:08:16,414,100.900,23.200,86.000
2017-10-04 00:08:18,649,100.400,2.400,85.000
2017-10-04 00:08:20,330,0.000,6.000,43.000
2017-10-04 00:08:22,419,99.300,95.200,83.000
2017-10-04 00:08:24,548,51.300,33.200,81.000
2017-10-04 00:08:26,393,5.600,22.400,80.000
2017-10-04 00:08:28,417,0.000,0.000,57.000
2017-10-04 00:08:30,486,0.000,15.600,69.000
2017-10-04 00:08:31,459,31.300,100.000,84.000
2017-10-04 00:08:32,589,0.000,0.000,43.000
2017-10-04 00:08:32,74,0.000,85.200,79.000
2017-10-04 00:08:35,602,0.000,100.000,29.000
2017-10-04 00:08:37,301,94.000,0.000,80.000
2017-10-04 00:08:36,116,0.000,58.400,80.000
2017-10-04 00:08:38,544,73.600,0.000,80.000
2017-10-04 00:08:39,669,0.000,55.200,73.000
2017-10-04 00:08:40,117,78.300,96.800,88.000
2017-10-04 00:08:43,226,103.900,92.400,74.000
2017-10-04 00:00:00,665,0.000,100.000,21.000
2017-10-04 00:00:00,103,0.000,62.800,78.000
2017-10-04 00:00:07,629,60.300,88.400,83.000
2017-10-04 00:00:10,642,60.400,93.600,79.000
2017-10-04 00:00:15,439,0.000,10.000,77.000
2017-10-04 00:00:17,242,0.000,0.000,48.000
2017-10-04 00:00:18,630,0.000,99.200,73.000
2017-10-04 00:00:33,657,99.300,0.000,72.000
2017-10-04 00:00:38,663,0.000,100.000,73.000
2017-10-04 00:00:39,537,74.300,0.000,86.000
2017-10-04 00:00:40,117,100.700,97.200,87.000
2017-10-04 00:00:43,226,97.300,95.200,75.000
2017-10-04 00:00:43,518,0.000,0.000,75.000
2017-10-04 00:00:26,200,66.500,1.600,76.000
2017-10-04 00:00:44,126,0.000,100.000,77.000
2017-10-04 00:00:47,424,99.900,0.000,89.000
2017-10-04 00:00:51,94,101.400,90.400,71.000
2017-10-04 00:00:52,647,0.000,100.000,82.000
2017-10-04 00:00:56,668,25.700,64.400,74.000
2017-10-04 00:00:59,298,102.700,100.000,78.000
2017-10-04 00:01:00,662,0.000,31.600,79.000
2017-10-04 00:00:49,360,0.000,0.000,78.000
2017-10-04 00:01:03,655,0.000,100.000,62.000
2017-10-04 00:01:07,326,101.200,0.000,87.000
2017-10-04 00:01:08,146,0.000,79.600,78.000
2017-10-04 00:01:08,303,0.000,0.000,82.000
2017-10-04 00:01:14,262,1.500,0.000,78.000
2017-10-04 00:00:30,459,22.600,100.000,84.000
2017-10-04 00:00:35,93,0.000,78.000,69.000
2017-10-04 00:01:24,548,0.000,32.400,79.000
2017-10-04 00:01:30,333,73.900,0.000,81.000
2017-10-04 00:01:32,589,0.000,0.000,44.000
2017-10-04 00:00:58,169,0.000,62.000,78.000
2017-10-04 00:01:36,93,5.300,78.000,69.000
2017-10-04 00:01:40,490,0.000,12.800,43.000
2017-10-04 00:01:01,211,0.000,0.000,0.000
2017-10-04 00:01:50,259,100.300,0.000,86.000
2017-10-04 00:01:51,38,96.500,98.800,88.000
2017-10-04 00:01:53,415,0.000,0.000,34.000
2017-10-04 00:01:55,407,102.400,2.800,86.000
2017-10-04 00:01:21,419,92.500,85.200,85.000
2017-10-04 00:01:49,139,76.000,90.800,88.000
2017-10-04 00:02:02,211,0.000,0.000,55.000
2017-10-04 00:02:08,279,101.400,100.000,84.000
2017-10-04 00:02:09,198,1.800,63.600,82.000
2017-10-04 00:02:11,70,51.500,0.000,78.000
2017-10-04 00:02:17,242,0.000,0.000,50.000
2017-10-04 00:02:18,649,86.400,2.400,89.000
2017-10-04 00:02:24,548,32.600,32.400,80.000
2017-10-04 00:02:26,200,39.400,1.600,74.000
2017-10-04 00:02:31,459,9.900,100.000,83.000
2017-10-04 00:02:32,589,0.000,0.000,44.000
2017-10-04 00:02:33,335,99.300,0.000,87.000
2017-10-04 00:02:38,544,10.500,0.000,72.000
2017-10-04 00:02:38,275,0.000,7.600,64.000
2017-10-04 00:02:45,120,77.200,62.800,79.000
2017-10-04 00:02:48,290,95.300,0.000,81.000
2017-10-04 00:02:49,139,10.100,93.200,90.000
2017-10-04 00:02:51,523,74.200,59.600,84.000
2017-10-04 00:02:52,654,0.000,100.000,72.000
2017-10-04 00:02:52,30,0.000,63.200,82.000
2017-10-04 00:02:58,298,99.900,100.000,81.000
2017-10-04 00:03:00,434,0.000,100.000,49.000
2017-10-04 00:03:00,103,0.000,56.000,78.000
2017-10-04 00:03:02,211,0.000,0.000,57.000
2017-10-04 00:03:07,312,46.600,0.000,80.000
2017-10-04 00:03:07,629,13.200,86.000,85.000
2017-10-04 00:03:09,658,82.000,89.200,81.000
2017-10-04 00:03:10,185,14.000,78.800,76.000
2017-10-04 00:03:14,188,100.000,100.000,88.000
2017-10-04 00:03:15,241,50.900,0.000,78.000
2017-10-04 00:02:22,392,36.200,75.600,80.000
2017-10-04 00:03:17,616,67.700,81.200,86.000
2017-10-04 00:03:14,329,74.100,0.000,82.000
2017-10-04 00:03:22,427,0.000,0.000,80.000
2017-10-04 00:02:23,479,70.600,12.800,87.000
2017-10-04 00:03:23,479,95.600,11.200,88.000
2017-10-04 00:03:30,566,111.800,0.000,86.000
2017-10-04 00:03:32,493,0.000,0.000,77.000
2017-10-04 00:03:33,482,0.000,99.600,68.000
2017-10-04 00:00:17,578,0.000,100.000,72.000
2017-10-04 00:03:36,116,35.400,52.400,83.000
2017-10-04 00:08:46,672,95.100,99.200,83.000
2017-10-04 00:08:50,416,0.000,30.000,74.000
2017-10-04 00:08:51,94,50.600,90.000,82.000
2017-10-04 00:08:58,26,101.400,64.400,87.000
2017-10-04 00:09:01,137,0.000,97.200,79.000
2017-10-04 00:09:02,7,101.900,6.000,85.000
2017-10-04 00:09:02,535,0.000,78.000,74.000
2017-10-04 00:09:02,252,108.700,0.000,81.000
2017-10-04 00:09:08,279,104.300,100.000,88.000
2017-10-04 00:07:15,547,90.800,0.000,84.000
2017-10-04 00:09:11,549,0.000,100.000,78.000
2017-10-04 00:09:15,241,0.000,0.000,77.000
2017-10-04 00:09:17,210,0.000,0.000,52.000
2017-10-04 00:09:18,630,0.000,100.000,73.000
2017-10-04 00:09:20,330,0.000,7.600,43.000
2017-10-04 00:09:22,599,7.700,98.400,74.000
2017-10-04 00:09:23,349,101.300,0.000,88.000
2017-10-04 00:09:29,225,0.000,85.200,76.000
2017-10-04 00:09:30,486,0.000,15.600,69.000
2017-10-04 00:09:32,661,0.000,74.800,68.000
2017-10-04 00:09:33,605,51.000,50.400,78.000
2017-10-04 00:09:39,537,89.100,0.000,88.000
2017-10-04 00:09:40,117,62.900,97.600,87.000
2017-10-04 00:09:47,369,14.600,0.000,77.000
2017-10-04 00:09:48,512,75.500,0.400,93.000
2017-10-04 00:09:48,505,103.200,54.400,82.000
2017-10-04 00:09:50,259,100.300,0.000,88.000
2017-10-04 00:09:50,644,85.600,34.400,83.000
2017-10-04 00:09:52,30,0.000,66.800,83.000
2017-10-04 00:09:55,397,0.000,0.000,77.000
2017-10-04 00:09:56,37,98.500,58.800,86.000
2017-10-04 00:09:58,26,101.700,64.400,87.000
2017-10-04 00:10:00,662,9.400,28.400,73.000
2017-10-04 00:10:01,317,0.000,0.000,65.000
2017-10-04 00:10:02,535,34.100,73.600,75.000
2017-10-04 00:10:03,44,0.000,0.000,83.000
2017-10-04 00:10:07,312,0.000,0.000,78.000
2017-10-04 00:10:07,98,0.000,87.200,78.000
2017-10-04 00:10:08,372,53.700,82.800,83.000
2017-10-04 00:10:11,549,0.000,100.000,78.000
2017-10-04 00:10:15,241,0.000,0.000,78.000
2017-10-04 00:10:18,288,0.000,0.000,56.000
2017-10-04 00:10:17,578,74.400,99.200,77.000
2017-10-04 00:10:20,43,98.500,86.000,86.000
2017-10-04 00:10:23,214,0.000,98.800,83.000
2017-10-04 00:10:24,548,66.200,34.000,86.000
2017-10-04 00:10:26,200,0.000,0.000,74.000
2017-10-04 00:10:30,318,95.300,16.800,87.000
2017-10-04 00:10:35,596,86.600,30.800,86.000
2017-10-04 00:10:39,537,95.500,0.000,88.000
2017-10-04 00:10:43,226,104.300,92.400,75.000
2017-10-04 00:10:48,290,89.800,0.000,85.000
2017-10-04 00:10:49,139,75.000,86.400,87.000
2017-10-04 00:10:47,171,0.000,82.800,80.000
2017-10-04 00:10:50,416,0.000,29.600,74.000
2017-10-04 00:10:52,647,5.600,100.000,83.000
2017-10-04 00:10:40,617,98.900,100.000,88.000
2017-10-04 00:10:54,671,79.400,78.400,83.000
2017-10-04 00:10:56,37,97.700,54.800,86.000
2017-10-04 00:10:58,673,90.000,100.000,84.000
2017-10-04 00:10:59,217,104.300,82.000,89.000
2017-10-04 00:11:00,103,0.000,47.200,78.000
2017-10-04 00:11:07,312,2.000,0.000,79.000
2017-10-04 00:11:14,329,62.300,0.000,78.000
2017-10-04 00:11:16,414,6.600,22.800,86.000
2017-10-04 00:11:17,616,96.600,94.400,88.000
2017-10-04 00:11:18,288,0.000,2.000,56.000
2017-10-04 00:11:19,212,103.600,0.000,87.000
2017-10-04 00:11:20,275,0.000,8.000,60.000
2017-10-04 00:11:22,599,68.000,99.200,78.000
2017-10-04 00:11:23,214,0.000,98.400,82.000
2017-10-04 00:11:24,548,63.800,33.600,85.000
2017-10-04 00:11:28,590,0.600,0.000,57.000
2017-10-04 00:11:26,587,99.400,96.800,84.000
2017-10-04 00:11:30,318,77.000,15.600,89.000
2017-10-04 00:11:30,486,0.000,15.200,71.000
2017-10-04 00:11:32,661,0.000,74.800,67.000
2017-10-04 00:11:05,562,54.600,3.600,81.000
2017-10-04 00:11:38,663,2.100,100.000,73.000
2017-10-04 00:11:37,618,7.000,92.000,70.000
2017-10-04 00:11:40,617,99.900,100.000,88.000
2017-10-04 00:11:43,226,103.600,92.000,75.000
2017-10-04 00:03:38,663,0.000,100.000,73.000
2017-10-04 00:01:47,412,95.100,0.000,88.000
2017-10-04 00:03:39,537,93.100,0.000,88.000
2017-10-04 00:03:40,490,0.000,11.200,43.000
2017-10-04 00:03:38,275,0.000,7.600,64.000
2017-10-04 00:03:42,342,12.300,0.000,83.000
2017-10-04 00:03:44,310,103.600,100.000,87.000
2017-10-04 00:03:49,360,0.000,0.000,77.000
2017-10-04 00:03:50,259,100.300,0.000,84.000
2017-10-04 00:03:51,94,100.700,90.000,86.000
2017-10-04 00:03:50,644,70.400,37.200,82.000
2017-10-04 00:03:54,671,94.000,86.800,84.000
2017-10-04 00:03:38,544,35.800,0.000,73.000
2017-10-04 00:03:51,523,61.900,67.200,78.000
2017-10-04 00:03:59,217,105.500,82.000,90.000
2017-10-04 00:04:01,317,0.000,0.000,63.000
2017-10-04 00:04:03,437,93.000,0.000,86.000
2017-10-04 00:03:15,127,67.800,68.800,84.000
2017-10-04 00:01:05,562,0.000,4.800,77.000
2017-10-04 00:04:08,279,101.400,100.000,84.000
2017-10-04 00:03:47,412,58.600,0.000,85.000
2017-10-04 00:04:14,329,75.600,0.000,84.000
2017-10-04 00:04:18,630,0.000,100.000,74.000
2017-10-04 00:04:22,392,0.000,76.000,81.000
2017-10-04 00:04:24,548,9.200,33.200,80.000
2017-10-04 00:01:38,581,99.200,100.000,85.000
2017-10-04 00:04:30,486,0.000,15.200,67.000
2017-10-04 00:04:23,588,70.100,0.000,81.000
2017-10-04 00:04:32,661,0.000,74.800,69.000
2017-10-04 00:04:33,482,0.000,99.600,68.000
2017-10-04 00:03:38,581,99.400,100.000,86.000
2017-10-04 00:04:38,104,93.400,5.600,85.000
2017-10-04 00:04:37,301,97.600,0.000,88.000
2017-10-04 00:04:40,617,65.800,100.000,78.000
2017-10-04 00:04:43,518,0.000,0.000,78.000
2017-10-04 00:04:45,120,86.600,62.400,86.000
2017-10-04 00:04:49,125,0.000,100.000,27.000
2017-10-04 00:04:50,416,0.000,30.000,73.000
2017-10-04 00:04:51,94,100.700,90.400,87.000
2017-10-04 00:04:52,654,0.000,100.000,73.000
2017-10-04 00:04:54,457,38.700,6.400,84.000
2017-10-04 00:11:47,424,101.000,0.000,87.000
2017-10-04 00:11:48,290,97.900,0.000,85.000
2017-10-04 00:11:49,139,70.300,85.600,88.000
2017-10-04 00:11:50,434,17.000,100.000,70.000
2017-10-04 00:11:54,447,0.000,19.200,78.000
2017-10-04 00:11:58,27,34.200,45.200,75.000
2017-10-04 00:12:00,138,88.600,0.000,75.000
2017-10-04 00:12:00,662,5.000,28.800,75.000
2017-10-04 00:12:02,211,26.200,0.000,76.000
2017-10-04 00:12:02,535,90.800,75.200,72.000
2017-10-04 00:12:07,326,0.000,0.000,76.000
2017-10-04 00:12:08,372,99.600,84.400,84.000
2017-10-04 00:12:06,422,0.000,99.200,77.000
2017-10-04 00:11:57,584,0.000,100.000,71.000
2017-10-04 00:11:40,117,88.800,96.000,88.000
2017-10-04 00:12:16,414,0.700,20.000,84.000
2017-10-04 00:12:17,210,0.000,0.000,51.000
2017-10-04 00:11:43,583,100.000,95.200,85.000
2017-10-04 00:09:15,547,62.800,0.000,82.000
2017-10-04 00:12:26,200,0.000,0.000,73.000
2017-10-04 00:12:28,350,103.200,0.000,89.000
2017-10-04 00:12:30,566,111.700,0.000,85.000
2017-10-04 00:12:32,74,0.000,87.200,78.000
2017-10-04 00:12:33,335,99.300,0.000,88.000
2017-10-04 00:12:35,602,0.000,100.000,29.000
2017-10-04 00:12:38,544,81.600,0.000,81.000
2017-10-04 00:12:39,537,77.500,0.000,90.000
2017-10-04 00:12:42,342,99.600,0.000,87.000
2017-10-04 00:12:44,310,30.300,100.000,85.000
2017-10-04 00:10:15,547,83.000,0.000,84.000
2017-10-04 00:12:50,416,0.000,29.600,75.000
2017-10-04 00:12:55,380,38.500,0.000,87.000
2017-10-04 00:12:56,37,98.000,56.800,88.000
2017-10-04 00:12:58,673,90.000,100.000,84.000
2017-10-04 00:13:03,655,0.000,100.000,68.000
2017-10-04 00:13:03,44,0.000,0.000,83.000
2017-10-04 00:13:02,535,83.200,74.400,70.000
2017-10-04 00:13:07,629,0.000,90.800,74.000
2017-10-04 00:13:07,667,0.000,100.000,70.000
2017-10-04 00:13:14,262,77.900,0.000,80.000
2017-10-04 00:13:15,127,31.200,65.600,84.000
2017-10-04 00:04:55,397,0.000,0.000,74.000
2017-10-04 00:05:00,103,0.000,56.000,78.000
2017-10-04 00:05:02,7,101.700,8.400,80.000
2017-10-04 00:05:07,629,1.500,83.200,80.000
2017-10-04 00:05:09,485,44.000,16.000,80.000
2017-10-04 00:05:11,70,63.900,0.000,77.000
2017-10-04 00:05:15,439,5.800,11.600,78.000
2017-10-04 00:05:17,242,0.000,0.000,53.000
2017-10-04 00:05:18,630,0.000,100.000,74.000
2017-10-04 00:05:28,350,103.400,0.000,90.000
2017-10-04 00:05:30,333,0.000,0.000,87.000
2017-10-04 00:05:29,555,100.700,0.000,87.000
2017-10-04 00:05:32,493,0.000,0.000,76.000
2017-10-04 00:05:32,74,0.000,86.000,79.000
2017-10-04 00:05:33,605,35.900,100.000,79.000
2017-10-04 00:05:36,116,0.700,52.000,81.000
2017-10-04 00:05:37,301,94.300,0.000,81.000
2017-10-04 00:05:36,93,0.000,78.000,74.000
2017-10-04 00:05:38,544,50.300,0.000,77.000
2017-10-04 00:02:26,587,99.600,97.600,84.000
2017-10-04 00:05:44,310,103.100,100.000,87.000
2017-10-04 00:05:48,290,101.700,0.000,82.000
2017-10-04 00:05:49,139,76.300,90.400,87.000
2017-10-04 00:05:51,523,61.600,64.800,78.000
2017-10-04 00:05:54,447,0.000,19.200,79.000
2017-10-04 00:05:56,474,100.200,43.600,76.000
2017-10-04 00:06:01,137,27.500,99.200,80.000
2017-10-04 00:06:02,152,0.100,100.000,63.000
2017-10-04 00:06:07,598,98.700,62.400,85.000
2017-10-04 00:05:42,342,93.000,0.000,87.000
2017-10-04 00:06:11,549,0.000,100.000,79.000
2017-10-04 00:06:15,265,101.000,1.200,84.000
2017-10-04 00:06:17,616,89.900,94.400,83.000
2017-10-04 00:06:23,479,88.700,8.400,88.000
2017-10-04 00:06:29,218,101.700,69.600,86.000
2017-10-04 00:06:31,461,33.400,22.800,80.000
2017-10-04 00:06:35,602,0.000,100.000,29.000
2017-10-04 00:06:39,537,95.300,0.000,87.000
2017-10-04 00:06:40,490,0.000,11.600,43.000
2017-10-04 00:06:43,518,35.200,0.000,78.000
2017-10-04 00:06:46,672,99.000,99.200,84.000
2017-10-04 00:13:16,414,0.000,30.800,82.000
2017-10-04 00:13:17,242,0.000,0.000,58.000
2017-10-04 00:13:14,329,92.600,0.000,81.000
2017-10-04 00:13:20,43,98.600,86.800,89.000
2017-10-04 00:13:22,599,92.700,99.200,78.000
2017-10-04 00:04:48,154,65.700,100.000,80.000
2017-10-04 00:13:28,350,104.300,0.000,85.000
2017-10-04 00:13:28,417,0.000,0.000,56.000
2017-10-04 00:13:29,225,0.000,85.200,76.000
2017-10-04 00:13:32,589,0.000,0.000,43.000
2017-10-04 00:13:36,93,0.000,78.000,77.000
2017-10-04 00:13:31,461,84.500,22.800,85.000
2017-10-04 00:13:38,544,77.700,0.000,81.000
2017-10-04 00:13:42,342,92.900,0.000,88.000
2017-10-04 00:13:48,512,102.500,4.800,87.000
2017-10-04 00:13:50,434,1.100,100.000,73.000
2017-10-04 00:13:33,605,0.000,100.000,79.000
2017-10-04 00:13:54,457,0.000,8.000,78.000
2017-10-04 00:13:56,668,0.900,62.400,74.000
2017-10-04 00:13:59,217,104.300,82.000,90.000
2017-10-04 00:14:01,317,0.000,0.000,66.000
2017-10-04 00:14:03,437,13.400,0.000,82.000
2017-10-04 00:14:02,252,90.500,0.000,89.000
2017-10-04 00:14:15,241,0.000,0.000,78.000
