horaToma,Asset_id,A_Speed,Curr_fLevel,Curr_Temp
2017-10-03 00:03:59,583,98.800,100.000,84.000
2017-10-03 00:03:45,27,62.300,92.800,77.000
2017-10-03 00:04:32,461,1.800,18.800,84.000
2017-10-03 00:04:36,597,99.700,98.400,80.000
2017-10-03 00:04:39,657,0.000,0.000,56.000
2017-10-03 00:04:40,102,42.400,93.600,77.000
2017-10-03 00:04:42,596,0.000,100.000,56.000
2017-10-03 00:04:45,27,55.500,94.800,77.000
2017-10-03 00:04:47,225,0.000,86.400,80.000
2017-10-03 00:04:48,474,91.500,44.000,80.000
2017-10-03 00:04:51,373,89.900,0.000,85.000
2017-10-03 00:04:53,378,101.200,0.000,84.000
2017-10-03 00:04:54,380,82.200,0.000,85.000
2017-10-03 00:04:57,536,102.800,0.000,86.000
2017-10-03 00:04:58,363,10.600,58.800,80.000
2017-10-03 00:05:00,639,38.200,84.400,74.000
2017-10-03 00:05:01,338,0.000,90.400,67.000
2017-10-03 00:01:24,298,64.300,0.000,79.000
2017-10-03 00:05:02,661,0.000,64.400,73.000
2017-10-03 00:05:03,523,97.600,80.800,84.000
2017-10-03 00:05:04,172,62.300,41.200,83.000
2017-10-03 00:05:07,350,73.300,0.000,84.000
2017-10-03 00:05:08,37,98.800,100.000,87.000
2017-10-03 00:05:08,558,84.800,54.400,86.000
2017-10-03 00:05:14,419,58.900,98.800,80.000
2017-10-03 00:05:21,170,0.000,58.400,64.000
2017-10-03 00:05:23,234,0.000,88.000,58.000
2017-10-03 00:05:29,665,0.000,100.000,31.000
2017-10-03 00:05:32,461,44.800,18.000,82.000
2017-10-03 00:05:34,211,0.000,0.000,82.000
2017-10-03 00:05:37,655,0.000,96.000,68.000
2017-10-03 00:05:39,329,0.000,0.000,88.000
2017-10-03 00:05:39,657,0.000,0.000,56.000
2017-10-03 00:04:24,298,91.100,0.000,83.000
2017-10-03 00:05:44,96,101.400,0.000,72.000
2017-10-03 00:05:45,137,15.600,98.000,81.000
2017-10-03 00:05:46,526,0.000,91.200,82.000
2017-10-03 00:05:49,434,0.000,100.000,79.000
2017-10-03 00:05:51,562,97.900,4.400,85.000
2017-10-03 00:05:54,290,0.000,0.800,81.000
2017-10-03 00:05:27,551,103.900,45.200,75.000
2017-10-03 00:05:59,423,0.000,8.400,82.000
2017-10-03 00:06:00,639,74.100,84.000,76.000
2017-10-03 00:06:00,547,0.000,0.000,74.000
2017-10-03 00:06:01,662,2.000,66.000,74.000
2017-10-03 00:06:06,659,97.800,0.000,83.000
2017-10-03 00:04:46,317,96.600,0.000,89.000
2017-10-03 00:06:08,37,99.300,100.000,87.000
2017-10-03 00:06:08,558,74.400,54.000,84.000
2017-10-03 00:06:11,368,0.000,18.400,78.000
2017-10-03 00:06:12,175,102.500,0.000,82.000
2017-10-03 00:06:15,392,98.200,76.000,82.000
2017-10-03 00:02:43,587,43.200,85.600,80.000
2017-10-03 00:06:21,170,0.000,62.000,65.000
2017-10-03 00:06:27,417,0.000,4.400,77.000
2017-10-03 00:06:34,94,96.600,59.600,85.000
2017-10-03 00:06:35,438,0.000,0.000,75.000
2017-10-03 00:06:39,186,44.200,57.600,73.000
2017-10-03 00:04:05,335,82.400,0.000,88.000
2017-10-03 00:00:55,369,100.100,0.000,78.000
2017-10-03 00:05:53,602,82.800,70.000,75.000
2017-10-03 00:06:44,218,101.700,94.000,84.000
2017-10-03 00:06:45,217,0.000,67.200,69.000
2017-10-03 00:06:05,335,95.300,0.000,83.000
2017-10-03 00:06:47,225,0.000,87.200,79.000
2017-10-03 00:04:56,369,100.600,0.000,78.000
2017-10-03 00:06:53,378,101.200,0.000,83.000
2017-10-03 00:07:01,662,0.800,66.800,73.000
2017-10-03 00:07:03,523,54.400,83.200,81.000
2017-10-03 00:07:04,265,98.600,1.200,87.000
2017-10-03 00:07:07,578,89.600,99.200,79.000
2017-10-03 00:07:11,658,0.000,100.000,76.000
2017-10-03 00:07:13,576,78.300,0.800,83.000
2017-10-03 00:07:15,310,37.200,100.000,86.000
2017-10-03 00:07:15,609,0.000,98.400,51.000
2017-10-03 00:07:23,241,26.100,73.200,77.000
2017-10-03 00:07:24,421,101.500,40.400,79.000
2017-10-03 00:07:26,245,16.600,76.400,77.000
2017-10-03 00:07:30,269,0.000,12.800,71.000
2017-10-03 00:07:37,655,1.600,96.000,74.000
2017-10-03 00:07:38,422,0.000,92.400,77.000
2017-10-03 00:07:48,474,90.800,43.600,79.000
2017-10-03 00:07:44,96,100.300,0.000,83.000
2017-10-03 00:07:51,562,72.600,5.200,88.000
2017-10-03 00:07:51,45,83.200,90.800,88.000
2017-10-03 00:07:54,435,89.900,14.800,86.000
2017-10-03 00:07:54,290,0.000,0.800,82.000
2017-10-03 00:07:58,363,18.200,63.600,81.000
2017-10-03 00:08:00,639,100.400,84.000,78.000
2017-10-03 00:08:00,547,0.000,0.000,73.000
2017-10-03 00:08:03,650,0.000,0.000,80.000
2017-10-03 00:08:04,172,17.700,40.000,81.000
2017-10-03 00:08:10,9,95.600,6.400,88.000
2017-10-03 00:08:11,658,0.000,100.000,77.000
2017-10-03 00:07:40,288,64.900,0.000,87.000
2017-10-03 00:08:23,241,0.000,79.200,78.000
2017-10-03 00:08:23,117,79.000,60.400,91.000
2017-10-03 00:08:24,421,101.500,42.800,81.000
2017-10-03 00:08:27,132,95.200,96.800,83.000
2017-10-03 00:08:28,551,81.400,6.800,82.000
2017-10-03 00:08:29,663,66.700,60.400,82.000
2017-10-03 00:08:30,673,37.600,91.600,55.000
2017-10-03 00:08:31,591,0.000,70.000,74.000
2017-10-03 00:08:34,198,46.900,18.400,83.000
2017-10-03 00:08:34,415,0.000,0.000,62.000
2017-10-03 00:08:36,597,98.600,97.600,83.000
2017-10-03 00:08:38,93,0.000,93.200,70.000
2017-10-03 00:08:40,102,0.000,92.000,77.000
2017-10-03 00:08:41,478,101.000,86.800,88.000
2017-10-03 00:08:39,521,0.000,0.000,0.000
2017-10-03 00:08:47,225,0.000,88.400,78.000
2017-10-03 00:08:49,434,0.000,100.000,79.000
2017-10-03 00:08:54,435,68.900,18.800,87.000
2017-10-03 00:08:54,380,82.700,0.000,86.000
2017-10-03 00:08:59,423,0.000,9.200,84.000
2017-10-03 00:09:02,318,0.000,6.800,71.000
2017-10-03 00:09:04,120,65.400,78.800,85.000
2017-10-03 00:09:04,265,51.700,1.200,82.000
2017-10-03 00:09:08,275,0.000,6.400,76.000
2017-10-03 00:09:07,350,91.600,0.400,83.000
2017-10-03 00:09:15,340,98.600,92.000,86.000
2017-10-03 00:09:17,629,0.000,100.000,71.000
2017-10-03 00:08:23,476,18.300,98.000,86.000
2017-10-03 00:09:20,644,75.800,86.800,83.000
2017-10-03 00:09:23,476,93.100,97.600,87.000
2017-10-03 00:09:27,132,85.600,96.800,81.000
2017-10-03 00:09:28,151,0.000,100.000,56.000
2017-10-03 00:09:34,198,13.900,14.800,80.000
2017-10-03 00:09:34,415,0.000,0.000,62.000
2017-10-03 00:04:03,671,92.900,99.200,84.000
2017-10-03 00:09:39,147,2.100,82.400,79.000
2017-10-03 00:09:41,6,10.100,78.400,76.000
2017-10-03 00:09:42,596,0.000,100.000,56.000
2017-10-03 00:09:34,94,98.200,59.600,85.000
2017-10-03 00:09:45,217,0.000,67.200,69.000
2017-10-03 00:09:47,372,99.900,86.000,85.000
2017-10-03 00:09:49,364,18.500,18.000,77.000
2017-10-03 00:09:52,103,0.000,78.000,78.000
2017-10-03 00:09:59,505,97.900,88.000,97.000
2017-10-03 00:09:59,102,0.000,0.000,0.000
2017-10-03 00:10:04,120,97.900,78.800,85.000
2017-10-03 00:10:05,211,32.500,0.000,84.000
2017-10-03 00:10:06,659,59.200,0.000,81.000
2017-10-03 00:10:15,609,0.000,98.800,53.000
2017-10-03 00:10:16,664,97.000,55.200,84.000
2017-10-03 00:10:19,412,20.600,0.000,78.000
2017-10-03 00:10:23,241,0.000,86.800,77.000
2017-10-03 00:10:24,518,40.600,0.000,80.000
2017-10-03 00:10:26,383,0.000,0.000,81.000
2017-10-03 00:10:28,548,3.000,33.200,80.000
2017-10-03 00:10:29,673,8.900,92.800,59.000
2017-10-03 00:10:32,461,48.000,22.800,83.000
2017-10-03 00:10:35,605,103.300,100.000,86.000
2017-10-03 00:10:39,259,100.300,0.000,87.000
2017-10-03 00:10:40,630,98.400,83.200,84.000
2017-10-03 00:10:41,6,48.800,82.000,78.000
2017-10-03 00:10:44,668,0.000,64.400,72.000
2017-10-03 00:10:46,317,97.200,0.000,87.000
2017-10-03 00:10:47,589,26.500,74.000,74.000
2017-10-03 00:10:48,474,98.900,44.000,81.000
2017-10-03 00:10:54,290,0.000,0.000,80.000
2017-10-03 00:10:56,437,103.100,0.000,82.000
2017-10-03 00:10:57,536,0.000,0.000,82.000
2017-10-03 00:10:59,102,0.000,92.400,77.000
2017-10-03 00:11:03,523,42.600,80.000,81.000
2017-10-03 00:11:03,200,4.800,0.400,73.000
2017-10-03 00:11:06,333,0.000,0.000,46.000
2017-10-03 00:11:10,9,89.600,6.000,88.000
2017-10-03 00:11:12,480,0.000,0.000,83.000
2017-10-03 00:11:17,38,11.000,53.600,90.000
2017-10-03 00:11:22,672,0.000,97.600,79.000
2017-10-03 00:11:24,421,101.200,40.800,80.000
2017-10-03 00:11:25,537,0.000,0.000,79.000
2017-10-03 00:11:29,665,0.000,100.000,31.000
2017-10-03 00:11:32,461,99.900,20.400,87.000
2017-10-03 00:11:37,655,61.600,92.800,79.000
2017-10-03 00:11:39,259,100.300,0.000,87.000
2017-10-03 00:11:39,329,101.800,0.000,88.000
2017-10-03 00:11:45,364,0.000,13.600,78.000
2017-10-03 00:11:44,39,97.000,82.000,90.000
2017-10-03 00:11:51,373,66.800,0.000,81.000
2017-10-03 00:11:54,290,0.000,0.000,80.000
2017-10-03 00:11:59,102,0.000,92.400,77.000
2017-10-03 00:10:40,288,66.600,0.000,91.000
2017-10-03 00:12:04,611,0.000,46.800,111.000
2017-10-03 00:12:04,172,9.000,40.800,77.000
2017-10-03 00:12:06,578,84.800,96.800,83.000
2017-10-03 00:12:13,447,0.000,18.400,75.000
2017-10-03 00:12:14,419,13.200,96.800,82.000
2017-10-03 00:12:22,672,0.000,98.400,76.000
2017-10-03 00:12:23,234,0.000,88.000,55.000
2017-10-03 00:12:24,5,84.700,0.000,82.000
2017-10-03 00:12:25,537,0.000,0.000,79.000
2017-10-03 00:04:56,374,101.800,28.000,86.000
2017-10-03 00:12:29,663,64.400,60.400,78.000
2017-10-03 00:11:35,605,104.000,100.000,84.000
2017-10-03 00:12:35,438,0.000,0.000,75.000
2017-10-03 00:07:56,195,89.000,100.000,89.000
2017-10-03 00:12:41,6,40.400,82.400,78.000
2017-10-03 00:12:44,319,63.300,0.000,82.000
2017-10-03 00:12:47,372,88.000,86.000,86.000
2017-10-03 00:12:53,376,0.000,0.000,76.000
2017-10-03 00:12:53,559,102.800,0.000,81.000
2017-10-03 00:12:54,380,39.300,0.000,85.000
2017-10-03 00:12:57,536,96.400,0.000,85.000
2017-10-03 00:12:59,505,102.000,90.000,92.000
2017-10-03 00:13:01,338,32.800,93.200,75.000
2017-10-03 00:13:04,265,69.400,0.800,84.000
2017-10-03 00:13:05,291,25.100,0.000,82.000
2017-10-03 00:13:03,650,14.900,0.000,79.000
2017-10-03 00:13:07,578,91.900,97.600,83.000
2017-10-03 00:13:12,480,0.000,0.000,80.000
2017-10-03 00:13:15,392,0.000,74.000,82.000
2017-10-03 00:13:16,664,96.600,54.400,84.000
2017-10-03 00:13:19,74,0.000,100.000,79.000
2017-10-03 00:13:21,146,0.000,22.400,76.000
2017-10-03 00:13:24,599,0.000,100.000,61.000
2017-10-03 00:13:24,518,0.000,0.000,78.000
2017-10-03 00:13:29,665,0.000,100.000,31.000
2017-10-03 00:13:35,438,0.000,0.000,75.000
2017-10-03 00:12:08,188,93.800,100.000,79.000
2017-10-03 00:13:41,478,100.200,90.800,81.000
2017-10-03 00:13:42,596,0.000,100.000,55.000
2017-10-03 00:13:44,39,88.300,80.800,89.000
2017-10-03 00:13:46,47,6.100,100.000,46.000
2017-10-03 00:13:45,127,27.700,100.000,53.000
2017-10-03 00:08:03,321,65.700,0.000,81.000
2017-10-03 00:13:49,434,0.000,100.000,78.000
2017-10-03 00:13:54,435,99.600,12.800,89.000
2017-10-03 00:13:54,380,44.100,0.000,85.000
2017-10-03 00:13:53,602,50.300,73.200,84.000
2017-10-03 00:14:00,639,96.000,84.000,80.000
2017-10-03 00:14:02,318,0.000,6.400,71.000
2017-10-03 00:14:02,526,0.000,0.000,0.000
2017-10-03 00:14:08,275,11.000,10.400,77.000
2017-10-03 00:14:08,188,100.700,100.000,83.000
2017-10-03 00:08:56,374,55.800,28.800,89.000
2017-10-03 00:14:11,658,0.000,100.000,77.000
2017-10-03 00:14:15,310,103.500,100.000,87.000
2017-10-03 00:14:17,629,0.000,100.000,72.000
2017-10-03 00:14:23,241,0.000,98.800,77.000
2017-10-03 00:14:24,5,99.600,0.000,85.000
2017-10-03 00:14:29,665,0.000,100.000,31.000
2017-10-03 00:14:32,461,97.300,17.600,84.000
2017-10-03 00:14:29,673,65.700,92.800,63.000
2017-10-03 00:14:38,93,0.000,93.200,72.000
2017-10-03 00:14:44,39,97.700,82.400,88.000
2017-10-03 00:14:41,104,74.100,18.000,88.000
2017-10-03 00:14:47,225,0.000,87.600,78.000
2017-10-03 00:14:51,45,100.100,90.000,87.000
2017-10-03 00:14:53,376,0.000,0.000,76.000
2017-10-03 00:14:56,437,79.500,0.000,84.000
2017-10-03 00:15:00,670,6.200,38.800,74.000
2017-10-03 00:15:03,650,0.000,0.000,78.000
2017-10-03 00:15:04,611,0.000,59.200,110.000
2017-10-03 00:15:05,335,86.900,0.000,83.000
2017-10-03 00:15:04,420,0.000,0.000,79.000
2017-10-03 00:15:08,575,0.000,0.000,78.000
2017-10-03 00:15:15,310,77.100,100.000,87.000
2017-10-03 00:15:15,427,0.000,0.000,80.000
2017-10-03 00:15:14,284,104.700,100.000,89.000
2017-10-03 00:15:20,346,0.000,0.000,77.000
2017-10-03 00:15:21,407,0.000,2.400,78.000
2017-10-03 00:15:23,241,0.000,100.000,77.000
2017-10-03 00:15:24,5,87.700,0.000,86.000
2017-10-03 00:15:27,245,58.600,77.200,78.000
2017-10-03 00:15:29,665,0.000,100.000,31.000
2017-10-03 00:15:33,198,57.600,8.400,85.000
2017-10-03 00:15:35,438,0.000,0.000,75.000
2017-10-03 00:15:42,596,0.000,100.000,55.000
2017-10-03 00:15:45,137,0.000,100.000,79.000
2017-10-03 00:15:45,27,18.700,85.200,78.000
2017-10-03 00:15:51,45,100.000,92.000,87.000
2017-10-03 00:15:53,378,71.900,0.000,91.000
2017-10-03 00:15:53,602,76.600,70.400,84.000
2017-10-03 00:15:56,195,85.600,100.000,88.000
2017-10-03 00:16:01,666,1.200,100.000,70.000
2017-10-03 00:16:06,659,4.400,0.000,79.000
2017-10-03 00:16:08,37,99.000,100.000,88.000
2017-10-03 00:16:10,589,0.000,0.000,73.000
2017-10-03 00:16:12,480,38.800,0.000,79.000
2017-10-03 00:16:14,419,15.900,100.000,79.000
2017-10-03 00:16:15,73,0.000,86.400,77.000
2017-10-03 00:16:15,483,0.000,0.000,0.000
2017-10-03 00:16:16,664,96.600,54.800,84.000
2017-10-03 00:16:23,241,44.800,84.400,78.000
2017-10-03 00:16:29,663,58.900,59.200,77.000
2017-10-03 00:16:30,269,0.000,12.800,69.000
2017-10-03 00:16:33,531,57.400,0.000,86.000
2017-10-03 00:15:40,288,65.400,0.000,87.000
2017-10-03 00:16:33,198,58.100,7.600,84.000
2017-10-03 00:16:42,596,0.000,100.000,55.000
2017-10-03 00:16:45,364,0.000,37.200,77.000
2017-10-03 00:16:38,422,5.000,92.400,78.000
2017-10-03 00:16:46,317,99.600,0.000,82.000
2017-10-03 00:16:51,45,99.700,90.000,84.000
2017-10-03 00:16:53,559,102.500,0.000,83.000
2017-10-03 00:16:55,380,96.700,0.000,82.000
2017-10-03 00:16:59,583,99.100,100.000,84.000
2017-10-03 00:17:00,587,0.000,96.000,77.000
2017-10-03 00:17:02,614,98.900,0.000,83.000
2017-10-03 00:17:03,200,91.200,1.200,80.000
2017-10-03 00:17:04,172,4.800,39.200,77.000
2017-10-03 00:17:04,420,0.000,0.000,79.000
2017-10-03 00:17:10,589,0.000,0.000,73.000
2017-10-03 00:17:10,146,0.000,21.600,76.000
2017-10-03 00:17:12,480,26.500,0.000,78.000
2017-10-03 00:17:14,419,0.000,100.000,79.000
2017-10-03 00:17:15,609,1.800,97.200,61.000
2017-10-03 00:17:20,346,0.000,0.000,76.000
2017-10-03 00:17:23,241,101.800,64.000,81.000
2017-10-03 00:17:24,518,86.800,0.000,82.000
2017-10-03 00:17:27,245,37.700,76.800,79.000
2017-10-03 00:17:29,673,88.700,93.600,69.000
2017-10-03 00:17:39,186,80.300,56.000,84.000
2017-10-03 00:17:41,104,86.400,33.600,86.000
2017-10-03 00:17:45,137,0.000,95.600,80.000
2017-10-03 00:17:45,27,29.300,84.000,77.000
2017-10-03 00:17:35,438,5.000,0.000,76.000
2017-10-03 00:17:15,310,72.900,100.000,87.000
2017-10-03 00:17:52,103,0.000,78.000,78.000
2017-10-03 00:17:53,559,102.100,0.000,83.000
2017-10-03 00:17:28,548,98.600,33.200,86.000
2017-10-03 00:17:59,505,100.700,86.400,92.000
2017-10-03 00:18:00,639,28.400,84.000,78.000
2017-10-03 00:18:01,666,0.000,100.000,72.000
2017-10-03 00:18:02,661,0.000,64.400,72.000
2017-10-03 00:18:03,650,8.100,0.000,79.000
2017-10-03 00:18:05,291,3.700,0.000,80.000
2017-10-03 00:18:07,350,0.000,0.000,83.000
2017-10-03 00:18:08,188,77.300,100.000,78.000
2017-10-03 00:18:10,9,97.900,5.200,90.000
2017-10-03 00:18:13,576,1.100,1.600,82.000
2017-10-03 00:18:15,73,0.000,90.800,79.000
2017-10-03 00:18:16,512,0.000,0.800,75.000
2017-10-03 00:18:17,38,97.100,55.200,88.000
2017-10-03 00:18:19,412,5.100,0.000,78.000
2017-10-03 00:18:25,416,0.000,29.200,44.000
2017-10-03 00:18:27,245,0.000,76.800,79.000
2017-10-03 00:18:31,591,0.000,69.200,74.000
2017-10-03 00:18:32,461,97.200,21.600,86.000
2017-10-03 00:18:33,198,50.800,10.000,83.000
2017-10-03 00:18:36,597,98.300,96.000,84.000
2017-10-03 00:18:38,93,0.000,93.200,73.000
2017-10-03 00:18:39,329,104.300,0.000,87.000
2017-10-03 00:18:42,596,0.000,100.000,55.000
2017-10-03 00:18:04,120,0.000,79.200,78.000
2017-10-03 00:18:50,393,0.000,23.200,67.000
2017-10-03 00:18:52,103,0.000,78.400,78.000
2017-10-03 00:18:53,602,96.500,68.800,85.000
2017-10-03 00:18:55,380,100.400,0.000,83.000
2017-10-03 00:18:59,423,103.600,26.000,88.000
2017-10-03 00:19:01,338,23.900,91.200,78.000
2017-10-03 00:19:03,200,99.300,1.200,83.000
2017-10-03 00:19:04,265,40.000,0.400,80.000
2017-10-03 00:19:08,275,70.200,8.000,78.000
2017-10-03 00:19:11,656,0.000,100.000,67.000
2017-10-03 00:19:13,447,0.000,18.400,77.000
2017-10-03 00:19:15,73,0.000,90.800,79.000
2017-10-03 00:19:20,644,73.800,86.400,78.000
2017-10-03 00:01:22,616,101.400,100.000,88.000
2017-10-03 00:19:23,234,0.000,74.000,64.000
2017-10-03 00:19:24,518,99.800,0.000,83.000
2017-10-03 00:19:25,416,5.500,28.800,47.000
2017-10-03 00:06:24,584,81.400,100.000,84.000
2017-10-03 00:19:29,665,0.000,100.000,31.000
2017-10-03 00:19:24,618,0.000,98.800,33.000
2017-10-03 00:19:28,548,0.000,30.000,80.000
2017-10-03 00:19:35,438,0.700,0.000,77.000
2017-10-03 00:05:10,334,61.800,81.600,81.000
2017-10-03 00:19:39,259,99.300,0.000,85.000
2017-10-03 00:19:39,657,0.000,0.000,58.000
2017-10-03 00:19:41,6,5.300,80.800,77.000
2017-10-03 00:19:44,668,0.000,64.400,72.000
2017-10-03 00:19:45,217,104.000,67.200,73.000
2017-10-03 00:19:46,317,98.900,0.000,85.000
2017-10-03 00:11:44,218,92.800,93.600,84.000
2017-10-03 00:12:44,218,19.700,94.000,85.000
2017-10-03 00:10:22,616,43.600,76.000,78.000
2017-10-03 00:19:58,214,81.200,80.400,83.000
2017-10-03 00:14:44,218,74.800,93.600,84.000
2017-10-03 00:20:02,661,0.000,64.400,72.000
2017-10-03 00:12:22,616,99.600,79.200,86.000
2017-10-03 00:20:04,120,13.500,78.800,78.000
2017-10-03 00:20:05,211,93.500,0.000,90.000
2017-10-03 00:13:22,616,101.400,80.800,84.000
2017-10-03 00:20:08,37,0.000,100.000,86.000
2017-10-03 00:00:00,670,3.600,32.400,77.000
2017-10-03 00:00:02,661,6.800,66.000,77.000
2017-10-03 00:00:00,639,0.000,84.000,69.000
2017-10-03 00:00:04,265,98.600,2.400,87.000
2017-10-03 00:00:06,659,88.000,0.000,81.000
2017-10-03 00:00:10,9,97.200,6.000,88.000
2017-10-03 00:00:21,346,102.700,0.000,85.000
2017-10-03 00:00:39,186,25.300,56.800,70.000
2017-10-03 00:00:40,95,0.700,0.000,78.000
2017-10-03 00:00:44,319,100.700,0.000,85.000
2017-10-03 00:00:52,103,0.000,78.000,78.000
2017-10-03 00:00:21,407,0.000,2.800,79.000
2017-10-03 00:00:24,298,99.500,0.000,76.000
2017-10-03 00:01:02,318,0.000,12.400,73.000
2017-10-03 00:01:03,611,85.800,50.000,88.000
2017-10-03 00:00:28,548,21.400,32.800,56.000
2017-10-03 00:01:03,523,91.600,82.000,85.000
2017-10-03 00:00:17,38,4.600,49.600,82.000
2017-10-03 00:00:59,505,96.800,86.400,96.000
2017-10-03 00:01:07,350,76.800,0.000,82.000
2017-10-03 00:01:08,37,99.300,100.000,87.000
2017-10-03 00:01:11,210,0.000,0.000,33.000
2017-10-03 00:01:13,322,93.400,0.000,78.000
2017-10-03 00:01:16,664,70.900,57.200,83.000
